origin area unit,destination area unit,distance (kilometers),time (hours)
Happy Valley-Owhiro Bay,Trentham South,35.517,0.443
Happy Valley-Owhiro Bay,Tuturumuri,114.912,1.523
Happy Valley-Owhiro Bay,Upper Hutt Central,39.012,0.454
Happy Valley-Owhiro Bay,Vogeltown,4.102,0.083
Happy Valley-Owhiro Bay,Vogeltown West,3.726,0.074
Happy Valley-Owhiro Bay,Wadestown,9.382,0.164
Happy Valley-Owhiro Bay,Waikanae Beach,66.788,0.86
Happy Valley-Owhiro Bay,Waikanae East,64.369,0.82
Happy Valley-Owhiro Bay,Waikanae Park,65.851,0.855
Happy Valley-Owhiro Bay,Waikanae West,64.801,0.832
Happy Valley-Owhiro Bay,Waingawa,98.178,1.134
Happy Valley-Owhiro Bay,Waitangirua,29.72,0.4
Happy Valley-Owhiro Bay,Waiwhetu North,23.323,0.334
Happy Valley-Owhiro Bay,Waiwhetu South,23.303,0.333
Happy Valley-Owhiro Bay,Wallaceville,38.339,0.456
Happy Valley-Owhiro Bay,Waterloo East,24.304,0.328
Happy Valley-Owhiro Bay,Waterloo West,23.002,0.302
Happy Valley-Owhiro Bay,Whareama,135.067,1.674
Happy Valley-Owhiro Bay,Wilford,19.585,0.272
Happy Valley-Owhiro Bay,Willis Street-Cambridge Terrace,5.578,0.106
Happy Valley-Owhiro Bay,Wilton,9.553,0.178
Happy Valley-Owhiro Bay,Woburn North,21.549,0.298
Happy Valley-Owhiro Bay,Woburn South,21.883,0.305
Happy Valley-Owhiro Bay,Woodridge,16.967,0.256
Happy Valley-Owhiro Bay,Woodville,170.16,1.933
Hataitai North,Adelaide,2.554,0.051
Hataitai North,Adventure,29.637,0.376
Hataitai North,Akatarawa,43.76,0.515
Hataitai North,Alicetown,17.742,0.228
Hataitai North,Arakura,28.983,0.427
Hataitai North,Aro Street-Nairn Street,3.599,0.073
Hataitai North,Ascot Park,27.617,0.333
Hataitai North,Avalon East,23.795,0.299
Hataitai North,Avalon West,23.294,0.289
Hataitai North,Awarua,11.222,0.207
Hataitai North,Belmont,24.438,0.321
Hataitai North,Berhampore East,3.726,0.073
Hataitai North,Berhampore West,4.102,0.082
Hataitai North,Boulcott,21.3,0.274
Hataitai North,Brentwood,33.898,0.419
Hataitai North,Brooklyn,4.99,0.103
Hataitai North,Brooklyn South,5.659,0.12
Hataitai North,Cannons Creek East,26.943,0.35
Hataitai North,Cannons Creek North,25.921,0.33
Hataitai North,Cannons Creek South,26.671,0.348
Hataitai North,Carterton,87.56,1.001
Hataitai North,Churton Park North,18.028,0.257
Hataitai North,Churton Park South,14.925,0.221
Hataitai North,Clouston Park,38.486,0.435
Hataitai North,Cloustonville,49.305,0.594
Hataitai North,Crofton Downs,10.697,0.199
Hataitai North,Dannevirke East,196.033,2.215
Hataitai North,Dannevirke West,196.747,2.228
Hataitai North,Delaney,31.292,0.428
Hataitai North,Discovery,30.84,0.379
Hataitai North,Eastbourne,25.784,0.385
Hataitai North,Ebdentown,37.016,0.42
Hataitai North,Eketahuna,139.815,1.575
Hataitai North,Elderslea,35.902,0.414
Hataitai North,Elsdon-Takapuwahia,26.086,0.328
Hataitai North,Emerald Hill,42.479,0.494
Hataitai North,Endeavour,32.602,0.407
Hataitai North,Epuni East,22.774,0.303
Hataitai North,Epuni West,21.259,0.273
Hataitai North,Esplanade,17.287,0.236
Hataitai North,Featherston,66.772,0.734
Hataitai North,Fernlea,26.481,0.38
Hataitai North,Glendale,28.723,0.421
Hataitai North,Glenside North,16.638,0.22
Hataitai North,Gracefield,19.535,0.278
Hataitai North,Greenacres,21.084,0.285
Hataitai North,Grenada North,19.451,0.254
Hataitai North,Grenada Village,17.016,0.231
Hataitai North,Greytown,79.175,0.879
Hataitai North,Happy Valley-Owhiro Bay,7.411,0.145
Hataitai North,Hataitai North,0.0,0.0
Hataitai North,Haywards-Manor Park,28.032,0.32
Hataitai North,Heretaunga,31.75,0.376
Hataitai North,Heretaunga-Silverstream,30.876,0.358
Hataitai North,Holborn,29.799,0.398
Hataitai North,Homebush-Te Ore Ore,107.353,1.3
Hataitai North,Homedale East,28.436,0.422
Hataitai North,Homedale West,29.207,0.434
Hataitai North,Horokiwi,17.274,0.243
Hataitai North,Hutt Central,20.383,0.255
Hataitai North,Island Bay East,5.643,0.114
Hataitai North,Island Bay West,5.916,0.118
Hataitai North,Johnsonville Central,13.802,0.193
Hataitai North,Johnsonville East,14.154,0.201
Hataitai North,Johnsonville North,14.382,0.204
Hataitai North,Kahutara,85.41,1.008
Hataitai North,Kaitawa,71.707,0.956
Hataitai North,Kaiwharawhara,7.616,0.135
Hataitai North,Karaka Bay-Worser Bay,5.552,0.103
Hataitai North,Karori East,8.174,0.163
Hataitai North,Karori North,7.486,0.151
Hataitai North,Karori Park,9.346,0.187
Hataitai North,Karori South,9.664,0.199
Hataitai North,Kelburn,5.167,0.11
Hataitai North,Kelson,25.054,0.305
Hataitai North,Khandallah Park-Broadmeadows,15.576,0.227
Hataitai North,Kilbirnie East,2.498,0.05
Hataitai North,Kilbirnie West-Hataitai South,1.393,0.028
Hataitai North,Kingston-Mornington,5.268,0.109
Hataitai North,Kopuaranga,116.777,1.336
Hataitai North,Korokoro,17.567,0.238
Hataitai North,Lambton,4.145,0.082
Hataitai North,Lansdowne,104.23,1.243
Hataitai North,Linden,21.798,0.289
Hataitai North,Lyall Bay-Airport-Moa Point,4.234,0.078
Hataitai North,Maidstone,38.281,0.445
Hataitai North,Makara-Ohariu,14.835,0.286
Hataitai North,Mana Island,29.255,0.389
Hataitai North,Mana-Camborne,30.084,0.367
Hataitai North,Mangaroa,41.381,0.477
Hataitai North,Mangatainoka,171.373,2.001
Hataitai North,Manuka,31.903,0.44
Hataitai North,Maoribank,40.606,0.464
Hataitai North,Mara,204.265,3.116
Hataitai North,Martinborough,84.283,0.925
Hataitai North,Masterton Central,102.281,1.204
Hataitai North,Masterton East,102.826,1.215
Hataitai North,Masterton Railway,101.849,1.186
Hataitai North,Masterton West,101.863,1.186
Hataitai North,Maungakotukutuku,57.684,0.792
Hataitai North,Maungaraki,20.003,0.273
Hataitai North,Maupuia,5.88,0.12
Hataitai North,Melling,18.692,0.247
Hataitai North,Melrose-Houghton Bay-Southgate,4.795,0.106
Hataitai North,Miramar,4.196,0.076
Hataitai North,Miramar North,5.165,0.093
Hataitai North,Miramar South,3.87,0.069
Hataitai North,Miramar West,4.044,0.076
Hataitai North,Mitchelltown,4.857,0.1
Hataitai North,Moera,19.29,0.276
Hataitai North,Moonshine Valley,37.502,0.447
Hataitai North,Mt Cook-Wallace Street,3.101,0.062
Hataitai North,Mt Holdsworth,107.771,1.178
Hataitai North,Mt Victoria West,3.006,0.062
Hataitai North,Naenae North,26.042,0.344
Hataitai North,Naenae South,24.967,0.322
Hataitai North,Newlands East,15.142,0.225
Hataitai North,Newlands North,14.464,0.211
Hataitai North,Newlands South,13.615,0.194
Hataitai North,Newtown East,2.848,0.057
Hataitai North,Newtown West,3.014,0.058
Hataitai North,Ngaio South,9.365,0.169
Hataitai North,Ngaumutawa,101.649,1.176
Hataitai North,Ngauranga East,10.783,0.184
Hataitai North,Ngauranga West,11.011,0.152
Hataitai North,Nireaha-Tiraumea,150.275,1.765
Hataitai North,Normandale,20.652,0.286
Hataitai North,Norsewood-Herbertville,211.775,2.487
Hataitai North,Northland,6.502,0.129
Hataitai North,Northland North,7.505,0.151
Hataitai North,Onepoto,28.485,0.365
Hataitai North,Opaki-Fernridge,104.348,1.211
Hataitai North,Oriental Bay,3.168,0.064
Hataitai North,Otaihanga,58.778,0.735
Hataitai North,Otaki,77.387,0.956
Hataitai North,Otaki Forks,84.647,1.138
Hataitai North,Owahanga,201.901,2.607
Hataitai North,Paekakariki,46.684,0.598
Hataitai North,Paekakariki Hill,42.971,0.569
Hataitai North,Pahiatua,164.206,1.823
Hataitai North,Papakowhai North,26.993,0.323
Hataitai North,Papakowhai South,27.068,0.333
Hataitai North,Paparangi,14.499,0.209
Hataitai North,Paparangi West,14.674,0.209
Hataitai North,Papatawa,176.221,1.993
Hataitai North,Paraparaumu Beach North,58.849,0.751
Hataitai North,Paraparaumu Beach South,57.444,0.724
Hataitai North,Paraparaumu Central,55.409,0.683
Hataitai North,Paremata-Postgate,29.007,0.352
Hataitai North,Parkway,25.616,0.362
Hataitai North,Pauatahanui,36.848,0.43
Hataitai North,Peka Peka,67.471,0.843
Hataitai North,Pencarrow,30.567,0.459
Hataitai North,Petone Central,16.269,0.212
Hataitai North,Pinehaven,33.126,0.403
Hataitai North,Plimmerton,32.827,0.421
Hataitai North,Poets Block,35.494,0.405
Hataitai North,Porirua Central,23.442,0.317
Hataitai North,Porirua East,24.527,0.302
Hataitai North,Pukerua Bay,34.461,0.418
Hataitai North,Rangoon Heights,15.345,0.223
Hataitai North,Ranui Heights,25.172,0.319
Hataitai North,Raroa,14.11,0.199
Hataitai North,Raumati Beach,54.217,0.669
Hataitai North,Raumati South,52.012,0.639
Hataitai North,Resolution,37.121,0.432
Hataitai North,Riverstone Terraces,34.793,0.4
Hataitai North,Roseneath,1.307,0.026
Hataitai North,Seatoun,6.461,0.123
Hataitai North,Seatoun Tunnel West,5.198,0.092
Hataitai North,Solway North,100.126,1.161
Hataitai North,Solway South,100.483,1.168
Hataitai North,Strathmore Park,5.497,0.102
Hataitai North,Taita North,26.249,0.335
Hataitai North,Taita South,25.556,0.326
Hataitai North,Taitville,5.579,0.113
Hataitai North,Takapu,22.228,0.327
Hataitai North,Tawa Central,20.601,0.269
Hataitai North,Tawa South,19.624,0.256
Hataitai North,Tawhai,29.981,0.402
Hataitai North,Te Horo,73.064,0.904
Hataitai North,Te Kainga,11.322,0.211
Hataitai North,Te Marua,43.771,0.508
Hataitai North,Te Wharau,118.949,1.461
Hataitai North,Thorndon-Tinakori Road,6.008,0.105
Hataitai North,Tirohanga,20.398,0.255
Hataitai North,Titahi Bay North,28.749,0.369
Hataitai North,Titahi Bay South,28.111,0.361
Hataitai North,Totara Park,38.474,0.435
Hataitai North,Trentham North,34.076,0.422
Hataitai North,Trentham South,33.725,0.413
Hataitai North,Tuturumuri,113.12,1.493
Hataitai North,Upper Hutt Central,37.22,0.424
Hataitai North,Vogeltown,3.709,0.075
Hataitai North,Vogeltown West,4.33,0.09
Hataitai North,Wadestown,7.589,0.134
Hataitai North,Waikanae Beach,64.996,0.83
Hataitai North,Waikanae East,62.577,0.791
Hataitai North,Waikanae Park,64.059,0.826
Hataitai North,Waikanae West,63.009,0.802
Hataitai North,Waingawa,96.386,1.104
Hataitai North,Waitangirua,27.928,0.37
Hataitai North,Waiwhetu North,21.531,0.304
Hataitai North,Waiwhetu South,21.511,0.303
Hataitai North,Wallaceville,36.547,0.426
Hataitai North,Waterloo East,22.512,0.298
Hataitai North,Waterloo West,21.21,0.272
Hataitai North,Whareama,133.275,1.644
Hataitai North,Wilford,17.793,0.242
Hataitai North,Willis Street-Cambridge Terrace,2.937,0.059
Hataitai North,Wilton,8.104,0.155
Hataitai North,Woburn North,19.757,0.268
Hataitai North,Woburn South,20.091,0.275
Hataitai North,Woodridge,15.175,0.226
Hataitai North,Woodville,168.368,1.903
Haywards-Manor Park,Adelaide,27.22,0.306
Haywards-Manor Park,Adventure,15.541,0.203
Haywards-Manor Park,Akatarawa,18.688,0.224
Haywards-Manor Park,Alicetown,10.96,0.131
Haywards-Manor Park,Arakura,20.43,0.295
Haywards-Manor Park,Aro Street-Nairn Street,26.064,0.284
Haywards-Manor Park,Ascot Park,15.28,0.195
Haywards-Manor Park,Avalon East,8.48,0.106
Haywards-Manor Park,Avalon West,7.979,0.096
Haywards-Manor Park,Awarua,24.448,0.296
Haywards-Manor Park,Belmont,11.027,0.148
Haywards-Manor Park,Berhampore East,28.878,0.34
Haywards-Manor Park,Berhampore West,28.896,0.341
Haywards-Manor Park,Boulcott,8.926,0.115
Haywards-Manor Park,Brentwood,8.826,0.128
Haywards-Manor Park,Brooklyn,27.672,0.316
Haywards-Manor Park,Brooklyn South,28.341,0.333
Haywards-Manor Park,Cannons Creek East,16.315,0.216
Haywards-Manor Park,Cannons Creek North,17.562,0.242
Haywards-Manor Park,Cannons Creek South,18.102,0.256
Haywards-Manor Park,Carterton,62.488,0.711
Haywards-Manor Park,Churton Park North,26.398,0.31
Haywards-Manor Park,Churton Park South,23.295,0.274
Haywards-Manor Park,Clouston Park,13.414,0.145
Haywards-Manor Park,Cloustonville,24.233,0.303
Haywards-Manor Park,Crofton Downs,25.932,0.323
Haywards-Manor Park,Dannevirke East,182.339,2.024
Haywards-Manor Park,Dannevirke West,183.053,2.037
Haywards-Manor Park,Delaney,10.462,0.145
Haywards-Manor Park,Discovery,12.544,0.141
Haywards-Manor Park,Eastbourne,19.886,0.288
Haywards-Manor Park,Ebdentown,11.944,0.13
Haywards-Manor Park,Eketahuna,114.743,1.285
Haywards-Manor Park,Elderslea,10.829,0.123
Haywards-Manor Park,Elsdon-Takapuwahia,19.357,0.245
Haywards-Manor Park,Emerald Hill,17.407,0.203
Haywards-Manor Park,Endeavour,11.238,0.13
Haywards-Manor Park,Epuni East,9.612,0.129
Haywards-Manor Park,Epuni West,8.695,0.11
Haywards-Manor Park,Esplanade,14.046,0.169
Haywards-Manor Park,Featherston,41.7,0.444
Haywards-Manor Park,Fernlea,17.929,0.247
Haywards-Manor Park,Glendale,20.17,0.289
Haywards-Manor Park,Glenside North,25.008,0.273
Haywards-Manor Park,Gracefield,13.637,0.182
Haywards-Manor Park,Greenacres,22.321,0.284
Haywards-Manor Park,Grenada North,24.803,0.289
Haywards-Manor Park,Grenada Village,25.386,0.283
Haywards-Manor Park,Greytown,54.103,0.588
Haywards-Manor Park,Happy Valley-Owhiro Bay,30.094,0.358
Haywards-Manor Park,Hataitai North,27.866,0.319
Haywards-Manor Park,Haywards-Manor Park,0.0,0.0
Haywards-Manor Park,Heretaunga,6.678,0.086
Haywards-Manor Park,Heretaunga-Silverstream,5.804,0.068
Haywards-Manor Park,Holborn,8.97,0.116
Haywards-Manor Park,Homebush-Te Ore Ore,82.281,1.01
Haywards-Manor Park,Homedale East,19.883,0.29
Haywards-Manor Park,Homedale West,20.655,0.302
Haywards-Manor Park,Horokiwi,25.738,0.295
Haywards-Manor Park,Hutt Central,10.003,0.112
Haywards-Manor Park,Island Bay East,30.471,0.374
Haywards-Manor Park,Island Bay West,30.743,0.378
Haywards-Manor Park,Johnsonville Central,22.172,0.245
Haywards-Manor Park,Johnsonville East,22.524,0.253
Haywards-Manor Park,Johnsonville North,22.752,0.256
Haywards-Manor Park,Kahutara,60.337,0.718
Haywards-Manor Park,Kaitawa,49.954,0.745
Haywards-Manor Park,Kaiwharawhara,20.571,0.22
Haywards-Manor Park,Karaka Bay-Worser Bay,32.418,0.4
Haywards-Manor Park,Karori East,27.729,0.332
Haywards-Manor Park,Karori North,27.231,0.323
Haywards-Manor Park,Karori Park,28.94,0.357
Haywards-Manor Park,Karori South,29.258,0.37
Haywards-Manor Park,Kelburn,25.929,0.287
Haywards-Manor Park,Kelson,5.798,0.073
Haywards-Manor Park,Khandallah Park-Broadmeadows,23.947,0.279
Haywards-Manor Park,Kilbirnie East,29.364,0.347
Haywards-Manor Park,Kilbirnie West-Hataitai South,28.312,0.324
Haywards-Manor Park,Kingston-Mornington,28.708,0.336
Haywards-Manor Park,Kopuaranga,91.704,1.045
Haywards-Manor Park,Korokoro,14.795,0.184
Haywards-Manor Park,Lambton,24.099,0.249
Haywards-Manor Park,Lansdowne,79.158,0.952
Haywards-Manor Park,Linden,21.115,0.259
Haywards-Manor Park,Lyall Bay-Airport-Moa Point,31.101,0.375
Haywards-Manor Park,Maidstone,13.209,0.155
Haywards-Manor Park,Makara-Ohariu,34.429,0.457
Haywards-Manor Park,Mana Island,22.526,0.306
Haywards-Manor Park,Mana-Camborne,14.874,0.194
Haywards-Manor Park,Mangaroa,16.309,0.186
Haywards-Manor Park,Mangatainoka,146.301,1.71
Haywards-Manor Park,Manuka,11.073,0.158
Haywards-Manor Park,Maoribank,15.534,0.174
Haywards-Manor Park,Mara,179.193,2.826
Haywards-Manor Park,Martinborough,59.211,0.635
Haywards-Manor Park,Masterton Central,77.209,0.913
Haywards-Manor Park,Masterton East,77.754,0.924
Haywards-Manor Park,Masterton Railway,76.777,0.896
Haywards-Manor Park,Masterton West,76.791,0.896
Haywards-Manor Park,Maungakotukutuku,39.333,0.616
Haywards-Manor Park,Maungaraki,14.607,0.18
Haywards-Manor Park,Maupuia,32.746,0.418
Haywards-Manor Park,Melling,9.818,0.108
Haywards-Manor Park,Melrose-Houghton Bay-Southgate,30.823,0.386
Haywards-Manor Park,Miramar,31.062,0.373
Haywards-Manor Park,Miramar North,32.032,0.391
Haywards-Manor Park,Miramar South,30.736,0.367
Haywards-Manor Park,Miramar West,30.91,0.373
Haywards-Manor Park,Mitchelltown,27.322,0.311
Haywards-Manor Park,Moera,12.243,0.157
Haywards-Manor Park,Moonshine Valley,12.43,0.157
Haywards-Manor Park,Mt Cook-Wallace Street,26.356,0.289
Haywards-Manor Park,Mt Holdsworth,82.699,0.887
Haywards-Manor Park,Mt Victoria West,26.359,0.291
Haywards-Manor Park,Naenae North,10.727,0.151
Haywards-Manor Park,Naenae South,9.652,0.129
Haywards-Manor Park,Newlands East,23.512,0.277
Haywards-Manor Park,Newlands North,22.834,0.263
Haywards-Manor Park,Newlands South,21.985,0.246
Haywards-Manor Park,Newtown East,28.556,0.336
Haywards-Manor Park,Newtown West,27.593,0.314
Haywards-Manor Park,Ngaio South,22.591,0.258
Haywards-Manor Park,Ngaumutawa,76.577,0.886
Haywards-Manor Park,Ngauranga East,19.135,0.201
Haywards-Manor Park,Ngauranga West,19.381,0.205
Haywards-Manor Park,Nireaha-Tiraumea,125.203,1.475
Haywards-Manor Park,Normandale,12.708,0.166
Haywards-Manor Park,Norsewood-Herbertville,198.081,2.296
Haywards-Manor Park,Northland,25.287,0.287
Haywards-Manor Park,Northland North,26.29,0.309
Haywards-Manor Park,Onepoto,21.756,0.282
Haywards-Manor Park,Opaki-Fernridge,79.275,0.921
Haywards-Manor Park,Oriental Bay,25.894,0.297
Haywards-Manor Park,Otaihanga,40.427,0.56
Haywards-Manor Park,Otaki,59.036,0.781
Haywards-Manor Park,Otaki Forks,66.296,0.963
Haywards-Manor Park,Owahanga,176.828,2.316
Haywards-Manor Park,Paekakariki,28.333,0.423
Haywards-Manor Park,Paekakariki Hill,18.628,0.255
Haywards-Manor Park,Pahiatua,139.134,1.532
Haywards-Manor Park,Papakowhai North,15.244,0.192
Haywards-Manor Park,Papakowhai South,17.088,0.215
Haywards-Manor Park,Paparangi,22.869,0.262
Haywards-Manor Park,Paparangi West,23.044,0.262
Haywards-Manor Park,Papatawa,162.527,1.802
Haywards-Manor Park,Paraparaumu Beach North,40.498,0.576
Haywards-Manor Park,Paraparaumu Beach South,39.093,0.548
Haywards-Manor Park,Paraparaumu Central,37.058,0.507
Haywards-Manor Park,Paremata-Postgate,13.688,0.169
Haywards-Manor Park,Parkway,17.063,0.23
Haywards-Manor Park,Pauatahanui,8.816,0.11
Haywards-Manor Park,Peka Peka,49.12,0.668
Haywards-Manor Park,Pencarrow,22.014,0.327
Haywards-Manor Park,Petone Central,12.776,0.144
Haywards-Manor Park,Pinehaven,8.053,0.113
Haywards-Manor Park,Plimmerton,17.884,0.253
Haywards-Manor Park,Poets Block,10.422,0.115
Haywards-Manor Park,Porirua Central,20.475,0.258
Haywards-Manor Park,Porirua East,18.946,0.23
Haywards-Manor Park,Pukerua Bay,19.208,0.244
Haywards-Manor Park,Rangoon Heights,23.715,0.276
Haywards-Manor Park,Ranui Heights,19.591,0.247
Haywards-Manor Park,Raroa,22.48,0.251
Haywards-Manor Park,Raumati Beach,35.865,0.493
Haywards-Manor Park,Raumati South,33.661,0.464
Haywards-Manor Park,Resolution,9.089,0.112
Haywards-Manor Park,Riverstone Terraces,9.721,0.109
Haywards-Manor Park,Roseneath,27.398,0.327
Haywards-Manor Park,Seatoun,33.328,0.421
Haywards-Manor Park,Seatoun Tunnel West,32.065,0.389
Haywards-Manor Park,Solway North,75.054,0.87
Haywards-Manor Park,Solway South,75.41,0.877
Haywards-Manor Park,Strathmore Park,32.363,0.399
Haywards-Manor Park,Taita North,9.278,0.114
Haywards-Manor Park,Taita South,10.242,0.133
Haywards-Manor Park,Taitville,26.654,0.303
Haywards-Manor Park,Takapu,27.58,0.361
Haywards-Manor Park,Tawa Central,22.757,0.286
Haywards-Manor Park,Tawa South,25.564,0.302
Haywards-Manor Park,Tawhai,9.151,0.119
Haywards-Manor Park,Te Horo,54.713,0.728
Haywards-Manor Park,Te Kainga,22.583,0.267
Haywards-Manor Park,Te Marua,18.699,0.218
Haywards-Manor Park,Te Wharau,93.877,1.171
Haywards-Manor Park,Thorndon-Tinakori Road,22.416,0.23
Haywards-Manor Park,Tirohanga,9.82,0.109
Haywards-Manor Park,Titahi Bay North,22.02,0.285
Haywards-Manor Park,Titahi Bay South,21.382,0.277
Haywards-Manor Park,Totara Park,13.402,0.144
Haywards-Manor Park,Trentham North,9.004,0.132
Haywards-Manor Park,Trentham South,8.653,0.123
Haywards-Manor Park,Tuturumuri,88.047,1.203
Haywards-Manor Park,Upper Hutt Central,12.148,0.134
Haywards-Manor Park,Vogeltown,27.735,0.317
Haywards-Manor Park,Vogeltown West,27.77,0.318
Haywards-Manor Park,Wadestown,25.025,0.275
Haywards-Manor Park,Waikanae Beach,46.645,0.655
Haywards-Manor Park,Waikanae East,44.226,0.615
Haywards-Manor Park,Waikanae Park,45.708,0.65
Haywards-Manor Park,Waikanae West,44.658,0.627
Haywards-Manor Park,Waingawa,71.314,0.814
Haywards-Manor Park,Waitangirua,15.782,0.207
Haywards-Manor Park,Waiwhetu North,12.512,0.162
Haywards-Manor Park,Waiwhetu South,12.958,0.171
Haywards-Manor Park,Wallaceville,11.475,0.136
Haywards-Manor Park,Waterloo East,10.848,0.153
Haywards-Manor Park,Waterloo West,10.83,0.128
Haywards-Manor Park,Whareama,108.203,1.354
Haywards-Manor Park,Wilford,13.323,0.155
Haywards-Manor Park,Willis Street-Cambridge Terrace,25.552,0.273
Haywards-Manor Park,Wilton,27.052,0.31
Haywards-Manor Park,Woburn North,11.204,0.136
Haywards-Manor Park,Woburn South,11.741,0.147
Haywards-Manor Park,Woodridge,23.545,0.278
Haywards-Manor Park,Woodville,154.805,1.717
Heretaunga,Adelaide,30.959,0.362
Heretaunga,Adventure,22.264,0.289
Heretaunga,Akatarawa,14.12,0.217
Heretaunga,Alicetown,14.699,0.187
Heretaunga,Arakura,24.169,0.35
Heretaunga,Aro Street-Nairn Street,29.803,0.34
Heretaunga,Ascot Park,22.003,0.281
Heretaunga,Avalon East,12.219,0.162
Heretaunga,Avalon West,11.718,0.152
Heretaunga,Awarua,28.187,0.352
Heretaunga,Belmont,14.766,0.203
Heretaunga,Berhampore East,32.617,0.395
Heretaunga,Berhampore West,32.635,0.396
Heretaunga,Boulcott,12.664,0.171
Heretaunga,Brentwood,3.016,0.06
Heretaunga,Brooklyn,31.411,0.372
Heretaunga,Brooklyn South,32.08,0.388
Heretaunga,Cannons Creek East,23.038,0.302
Heretaunga,Cannons Creek North,24.286,0.327
Heretaunga,Cannons Creek South,24.826,0.341
Heretaunga,Carterton,57.92,0.704
Heretaunga,Churton Park North,30.137,0.365
Heretaunga,Churton Park South,27.034,0.329
Heretaunga,Clouston Park,8.846,0.138
Heretaunga,Cloustonville,19.665,0.296
Heretaunga,Crofton Downs,29.671,0.379
Heretaunga,Dannevirke East,177.771,2.017
Heretaunga,Dannevirke West,178.485,2.03
Heretaunga,Delaney,7.975,0.137
Heretaunga,Discovery,19.268,0.227
Heretaunga,Eastbourne,23.625,0.344
Heretaunga,Ebdentown,7.376,0.123
Heretaunga,Eketahuna,110.175,1.278
Heretaunga,Elderslea,4.909,0.098
Heretaunga,Elsdon-Takapuwahia,26.08,0.33
Heretaunga,Emerald Hill,12.839,0.196
Heretaunga,Endeavour,17.961,0.216
Heretaunga,Epuni East,13.351,0.184
Heretaunga,Epuni West,12.434,0.166
Heretaunga,Esplanade,17.784,0.225
Heretaunga,Featherston,37.132,0.437
Heretaunga,Fernlea,21.668,0.303
Heretaunga,Glendale,23.909,0.345
Heretaunga,Glenside North,28.747,0.328
Heretaunga,Gracefield,17.376,0.237
Heretaunga,Greenacres,29.044,0.369
Heretaunga,Grenada North,31.56,0.362
Heretaunga,Grenada Village,29.124,0.339
Heretaunga,Greytown,49.534,0.581
Heretaunga,Happy Valley-Owhiro Bay,33.832,0.413
Heretaunga,Hataitai North,31.605,0.375
Heretaunga,Haywards-Manor Park,6.724,0.086
Heretaunga,Heretaunga,0.0,0.0
Heretaunga,Heretaunga-Silverstream,2.113,0.042
Heretaunga,Holborn,6.482,0.107
Heretaunga,Homebush-Te Ore Ore,77.712,1.003
Heretaunga,Homedale East,23.622,0.346
Heretaunga,Homedale West,24.394,0.357
Heretaunga,Horokiwi,29.477,0.351
Heretaunga,Hutt Central,13.742,0.168
Heretaunga,Island Bay East,34.21,0.43
Heretaunga,Island Bay West,34.482,0.433
Heretaunga,Johnsonville Central,25.911,0.301
Heretaunga,Johnsonville East,26.263,0.309
Heretaunga,Johnsonville North,26.491,0.312
Heretaunga,Kahutara,55.769,0.711
Heretaunga,Kaitawa,45.385,0.738
Heretaunga,Kaiwharawhara,24.31,0.275
Heretaunga,Karaka Bay-Worser Bay,36.157,0.456
Heretaunga,Karori East,31.468,0.387
Heretaunga,Karori North,30.97,0.378
Heretaunga,Karori Park,32.679,0.413
Heretaunga,Karori South,32.997,0.425
Heretaunga,Kelburn,29.668,0.343
Heretaunga,Kelson,9.537,0.129
Heretaunga,Khandallah Park-Broadmeadows,27.685,0.335
Heretaunga,Kilbirnie East,33.103,0.403
Heretaunga,Kilbirnie West-Hataitai South,32.051,0.38
Heretaunga,Kingston-Mornington,32.446,0.392
Heretaunga,Kopuaranga,87.136,1.038
Heretaunga,Korokoro,18.534,0.24
Heretaunga,Lambton,27.838,0.305
Heretaunga,Lansdowne,74.59,0.945
Heretaunga,Linden,27.838,0.344
Heretaunga,Lyall Bay-Airport-Moa Point,34.84,0.431
Heretaunga,Maidstone,6.847,0.119
Heretaunga,Makara-Ohariu,38.168,0.512
Heretaunga,Mana Island,29.249,0.392
Heretaunga,Mana-Camborne,21.597,0.28
Heretaunga,Mangaroa,9.8,0.132
Heretaunga,Mangatainoka,141.733,1.703
Heretaunga,Manuka,8.586,0.149
Heretaunga,Maoribank,10.966,0.167
Heretaunga,Mara,174.625,2.819
Heretaunga,Martinborough,54.643,0.628
Heretaunga,Masterton Central,72.641,0.906
Heretaunga,Masterton East,73.186,0.917
Heretaunga,Masterton Railway,72.209,0.889
Heretaunga,Masterton West,72.223,0.889
Heretaunga,Maungakotukutuku,46.056,0.702
Heretaunga,Maungaraki,18.346,0.236
Heretaunga,Maupuia,36.485,0.473
Heretaunga,Melling,13.557,0.164
Heretaunga,Melrose-Houghton Bay-Southgate,34.562,0.442
Heretaunga,Miramar,34.801,0.429
Heretaunga,Miramar North,35.771,0.446
Heretaunga,Miramar South,34.475,0.422
Heretaunga,Miramar West,34.649,0.429
Heretaunga,Mitchelltown,31.061,0.366
Heretaunga,Moera,15.982,0.212
Heretaunga,Moonshine Valley,10.847,0.159
Heretaunga,Mt Cook-Wallace Street,30.095,0.345
Heretaunga,Mt Holdsworth,78.131,0.88
Heretaunga,Mt Victoria West,30.098,0.347
Heretaunga,Naenae North,11.211,0.191
Heretaunga,Naenae South,13.391,0.185
Heretaunga,Newlands East,27.251,0.333
Heretaunga,Newlands North,26.573,0.319
Heretaunga,Newlands South,25.724,0.302
Heretaunga,Newtown East,32.294,0.392
