AU name,AU name,Total_CycleTime,Total_Length
Johnsonville Central,Melrose-Houghton Bay-Southgate,57.4896929105,15330.5847761367
Johnsonville Central,Korokoro,58.168841888,15511.6911701236
Johnsonville Central,Island Bay West,58.2220578918,15525.882104479
Johnsonville Central,Esplanade,58.5575098225,15615.335952679
Johnsonville Central,Lyall Bay-Airport-Moa Point,58.9975039178,15732.6677114257
Johnsonville Central,Titahi Bay South,59.1458636685,15772.2303116063
Johnsonville Central,Elsdon-Takapuwahia,60.3071781052,16081.9141613895
Johnsonville Central,Miramar South,60.3871891088,16103.2504290066
Johnsonville Central,Waitangirua,60.642090061,16171.224016258
Johnsonville Central,Wilford,60.7532306992,16200.8615197795
Johnsonville Central,Alicetown,60.8267540051,16220.4677346844
Johnsonville Central,Onepoto,61.356375241,16361.7000642679
Johnsonville Central,Titahi Bay North,61.5383285673,16410.2209512746
Johnsonville Central,Karori East,62.1904506897,16240.2743586288
Johnsonville Central,Adventure,62.3301719927,16621.3791980416
Johnsonville Central,Seatoun Tunnel West,62.6778099722,16714.0826592573
Johnsonville Central,Strathmore Park,63.7976345861,17012.7025563016
Johnsonville Central,Miramar,63.8424652072,17024.6573885978
Johnsonville Central,Melling,64.4775034407,17194.0009175126
Johnsonville Central,Miramar West,65.3708359201,17432.2229120394
Johnsonville Central,Maungaraki,65.6088266177,17495.6870980574
Johnsonville Central,Moera,66.0671508019,17617.9068805014
Johnsonville Central,Hutt Central,66.9398291311,17850.6211016392
Johnsonville Central,Gracefield,66.9854622701,17862.7899386914
Johnsonville Central,Seatoun,67.4130225297,17976.806007931
Johnsonville Central,Miramar North,67.8778986278,18100.7729674108
Johnsonville Central,Ascot Park,68.2489748665,18199.7266310654
Johnsonville Central,Woburn North,68.4694882723,18258.5302059489
Johnsonville Central,Karaka Bay-Worser Bay,68.5043749128,18267.8333100801
Johnsonville Central,Woburn South,69.2081949687,18455.5186583084
Johnsonville Central,Waterloo West,70.5378895921,18810.103891236
Johnsonville Central,Discovery,70.9285635702,18914.283618717
Johnsonville Central,Normandale,71.248484423,18999.5958461325
Johnsonville Central,Maupuia,71.3557305693,19028.1948184719
Johnsonville Central,Tirohanga,72.4942569254,19331.8018467684
Johnsonville Central,Waiwhetu South,73.8257924615,19686.8779897442
Johnsonville Central,Waiwhetu North,73.9013734375,19707.0329166586
Johnsonville Central,Epuni West,74.0303987992,19741.4396797755
Johnsonville Central,Paremata-Postgate,74.1614598228,19776.3892860836
Johnsonville Central,Papakowhai South,74.3558178988,19287.3091472216
Johnsonville Central,Boulcott,74.5652834221,19884.0755792276
Johnsonville Central,Papakowhai North,75.5326266347,20142.0337692537
Johnsonville Central,Waterloo East,76.7025848405,20454.022624137
Johnsonville Central,Epuni East,77.6849211858,20715.9789828839
Johnsonville Central,Endeavour,78.0982571134,20826.2018968983
Johnsonville Central,Avalon West,81.8754523283,21833.4539542012
Johnsonville Central,Avalon East,81.8960419891,21838.9445304234
Johnsonville Central,Naenae South,84.1109314743,22429.5817264854
Johnsonville Central,Parkway,87.1432172744,23238.1912731712
Johnsonville Central,Taita South,88.4837051386,23595.6547036279
Johnsonville Central,Eastbourne,88.9636076263,23723.6287003581
Johnsonville Central,Naenae North,89.2124959058,23789.9989082187
Johnsonville Central,Fernlea,90.7881686469,24156.9065108395
Johnsonville Central,Taita North,92.321946496,24619.1857322777
Johnsonville Central,Kelson,95.7970748125,25545.8866166614
Johnsonville Central,Homedale East,97.7172076189,26057.9220317046
Johnsonville Central,Belmont,97.973972879,26126.392767745
Johnsonville Central,Arakura,99.3235357283,26486.2761942039
Johnsonville Central,Glendale,99.7247777453,26593.2740654103
Johnsonville Central,Homedale West,100.420389788,26778.7706101332
Johnsonville Central,Holborn,106.0807801357,28288.2080361976
Johnsonville Central,Tawhai,106.7613306199,28469.6881653052
Johnsonville Central,Mana-Camborne,106.930051748,28514.6804661228
Johnsonville Central,Delaney,109.8964994654,29305.7331907694
Johnsonville Central,Heretaunga-Silverstream,112.9438901734,30118.3707129157
Johnsonville Central,Manuka,113.969398424,30391.8395797201
Johnsonville Central,Heretaunga,116.2955806595,31012.1548425411
Johnsonville Central,Resolution,121.3935383662,32371.6102309806
Johnsonville Central,Pinehaven,121.4547521631,32387.933910155
Johnsonville Central,Trentham South,123.0375637977,32810.017012721
Johnsonville Central,Brentwood,124.3506928294,33160.1847545072
Johnsonville Central,Plimmerton,124.3802215168,33168.0590711415
Johnsonville Central,Trentham North,125.0179239836,33338.1130622899
Johnsonville Central,Poets Block,127.7099234789,34055.9795943677
Johnsonville Central,Wallaceville,130.6919800281,34851.1946741593
Johnsonville Central,Elderslea,131.4487307263,35052.9948603336
Johnsonville Central,Upper Hutt Central,133.1408064344,35504.2150491654
Johnsonville Central,Pukerua Bay,133.4805416847,35594.8111159323
Johnsonville Central,Maidstone,135.6654089362,36177.4423829854
Johnsonville Central,Ebdentown,136.3983111463,36372.8829723421
Johnsonville Central,Clouston Park,139.5851139467,37222.6970524653
Johnsonville Central,Totara Park,143.4999656495,38266.6575065439
Johnsonville Central,Maoribank,150.0500288916,40013.3410377526
Johnsonville Central,Paekakariki,158.9713919017,42392.3711737977
Johnsonville Central,Emerald Hill,163.1598701512,43509.2987069895
Johnsonville Central,Te Marua,171.5768587909,45753.8290109063
Johnsonville Central,Raumati South,181.9538931712,48130.1182428532
Johnsonville Central,Raumati Beach,185.7161212501,49524.2990000202
Johnsonville Central,Paraparaumu Central,196.3831592173,52368.8424579582
Johnsonville Central,Paraparaumu Beach South,196.8128122947,52483.416611928
Johnsonville Central,Paraparaumu Beach North,204.5738208697,54553.0188985969
Johnsonville Central,Otaihanga,209.0913184692,55757.6849251114
Johnsonville Central,Waikanae Beach,225.5789402354,59184.0633003027
Johnsonville Central,Waikanae Park,234.7900924248,62551.5774484143
Johnsonville Central,Waikanae West,236.5325216856,63016.2252512981
Johnsonville Central,Waikanae East,276.2195637387,73658.5503303195
Johnsonville Central,Kaitawa,279.82836547,74620.8974586559
Johnsonville Central,Featherston,383.0577704496,78181.3287046224
Johnsonville Central,Martinborough,445.366059594,94796.8724764668
Johnsonville Central,Kahutara,456.8902636441,95934.8612480035
Johnsonville Central,Greytown,476.9586066657,103221.551695583
Johnsonville Central,Tuturumuri,553.4700873595,123624.613213913
Johnsonville Central,Carterton,553.7912527192,123710.257309851
Johnsonville Central,Waingawa,577.2546851419,129967.172622566
Johnsonville Central,Solway South,613.9251933314,139745.97480644
Johnsonville Central,Masterton East,615.0480188929,140045.394956174
Johnsonville Central,Lansdowne,624.1347735369,142468.529527883
Johnsonville Central,Masterton Central,626.3417497051,143057.056506091
Johnsonville Central,Masterton Railway,627.5064526319,143367.643953237
Johnsonville Central,Masterton West,627.7163516586,143423.617027006
Johnsonville Central,Ngaumutawa,633.8189925039,145050.987919098
Johnsonville Central,Solway North,634.4652899257,145223.333898247
Johnsonville Central,Mt Holdsworth,635.1025310249,141524.871153387
Johnsonville Central,Opaki-Fernridge,636.5958274112,145791.47722772
Johnsonville Central,Whareama,715.7565583633,166901.0054816
Johnsonville Central,Eketahuna,835.0946688633,198724.501614932
Johnsonville Central,Mangatainoka,885.6229568318,210745.058235486
Johnsonville Central,Pahiatua,899.5663380397,215916.946728644
Johnsonville Central,Owahanga,1005.1596557333,237821.567972928
Johnsonville Central,Woodville,1025.6899355559,249549.9060663
Johnsonville Central,Dannevirke West,1117.3510988606,273992.882947545
Johnsonville Central,Dannevirke East,1119.9762836983,274692.932237603
Johnsonville Central,Norsewood-Herbertville,1136.6434562462,279137.511583715
Tawhai,Tawhai,0,0
Tawhai,Delaney,10.2270321332,2727.2085688408
Tawhai,Holborn,11.5190585713,3071.7489523387
Tawhai,Manuka,13.7280637632,3660.8170035329
Tawhai,Taita North,15.1243924914,4033.1713310395
Tawhai,Taita South,20.2464453868,5399.0521031396
Tawhai,Heretaunga-Silverstream,21.9176969582,5844.7191888431
Tawhai,Heretaunga,25.2693874443,6738.5033184685
Tawhai,Avalon West,26.8599876705,7162.6633788002
Tawhai,Avalon East,28.1873942341,7516.6384624375
Tawhai,Pinehaven,30.4285589478,8114.2823860824
Tawhai,Trentham South,32.0113705824,8536.3654886484
Tawhai,Naenae North,32.3545946097,8627.891895924
Tawhai,Naenae South,33.1683712343,8844.8989958162
Tawhai,Brentwood,33.3244996141,8886.5332304346
Tawhai,Trentham North,33.9917307683,9064.4615382173
Tawhai,Epuni West,34.3984305524,9172.9148139656
Tawhai,Epuni East,35.2404118637,9397.4431636521
Tawhai,Boulcott,35.2621154026,9403.2307740269
Tawhai,Poets Block,36.6837302636,9782.3280702952
Tawhai,Waterloo West,39.0142516385,10403.8004369458
Tawhai,Waterloo East,39.5985852483,10559.6227328714
Tawhai,Wallaceville,39.6657868128,10577.5431500867
Tawhai,Elderslea,40.422537511,10779.343336261
Tawhai,Hutt Central,41.1799082765,10981.3088737352
Tawhai,Waiwhetu North,41.8409807443,11157.5948651559
Tawhai,Upper Hutt Central,42.1146132191,11230.5635250928
Tawhai,Woburn North,42.8651786013,11430.7142936792
Tawhai,Melling,43.0490150655,11479.7373508127
Tawhai,Maidstone,44.6392157209,11903.7908589128
Tawhai,Waiwhetu South,44.8537573368,11961.0019564852
Tawhai,Ebdentown,45.372117931,12099.2314482695
Tawhai,Woburn South,45.530847196,12141.5592522711
Tawhai,Tirohanga,45.9914165552,12264.3777480579
Tawhai,Alicetown,46.4113525609,12376.3606829027
Tawhai,Moera,47.062018378,12549.8715674573
Tawhai,Kelson,47.3970895765,12639.2238870603
Tawhai,Clouston Park,48.5589207315,12949.0455283927
Tawhai,Wilford,50.8771045396,13567.2278772237
Tawhai,Glendale,51.8676459629,13831.3722567767
Tawhai,Gracefield,52.2878570318,13943.4285418205
Tawhai,Totara Park,52.4737724343,13993.0059824713
Tawhai,Esplanade,53.6508504869,14306.8934631715
Tawhai,Petone Central,53.6735462232,14312.9456595104
Tawhai,Normandale,53.8869253636,14369.8467636393
Tawhai,Arakura,55.6959919134,14852.2645102494
Tawhai,Korokoro,57.1929340969,15251.4490924949
Tawhai,Maungaraki,58.1622591566,15509.9357750848
Tawhai,Maoribank,59.0238356763,15739.68951368
Tawhai,Parkway,62.0513592876,16547.0291433523
Tawhai,Fernlea,65.9311192495,17528.3600048538
Tawhai,Homedale East,68.2000569789,18186.6818610432
Tawhai,Homedale West,70.903239148,18907.5304394719
Tawhai,Emerald Hill,72.1336769359,19235.6471829169
Tawhai,Eastbourne,74.1857795304,19782.8745414291
Tawhai,Belmont,76.3411855151,20357.6494707007
Tawhai,Te Marua,80.5506655756,21480.1774868337
Tawhai,Resolution,84.9584392483,22655.5837995528
Tawhai,Kaiwharawhara,86.9590300362,23189.0746763248
Tawhai,Te Kainga,93.5789088038,24954.3756810142
Tawhai,Thorndon-Tinakori Road,94.0687100733,25084.9893528695
Tawhai,Ngaio South,94.2324005843,25128.6401558246
Tawhai,Wadestown,97.8969005764,26105.8401537179
Tawhai,Ngauranga East,98.8386263556,26356.9670281723
Tawhai,Awarua,99.9536138296,26654.2970212316
Tawhai,Lambton,102.1906505252,27250.8401400453
Tawhai,Ngauranga West,102.4712140718,27325.6570858261
Tawhai,Rangoon Heights,102.5322002779,27341.9200740936
Tawhai,Khandallah Park-Broadmeadows,102.9011607713,26912.293026905
Tawhai,Willis Street-Cambridge Terrace,103.1253269775,27500.0871940049
Tawhai,Northland,103.438978753,27583.7276674722
Tawhai,Kelburn,104.6180884745,27898.1569265415
Tawhai,Northland North,104.8526375961,27960.70335895
Tawhai,Wilton,105.361783926,28096.4757136009
Tawhai,Raroa,105.4470883092,28119.2235491153
Tawhai,Taitville,106.2587761445,28335.6736385234
Tawhai,Aro Street-Nairn Street,106.5801341044,28421.3690945118
Tawhai,Oriental Bay,106.6803004332,28448.080115508
Tawhai,Mt Victoria West,107.0726902308,28552.7173948749
Tawhai,Mt Cook-Wallace Street,107.613060899,28696.8162397315
Tawhai,Johnsonville Central,108.4613867815,28923.0364750744
Tawhai,Karori North,109.9748392071,29326.6237885665
Tawhai,Johnsonville East,110.3857724579,29436.2059887601
Tawhai,Roseneath,111.033060014,29608.8160037376
Tawhai,Johnsonville North,111.2428702015,29664.7653870558
Tawhai,Adelaide,111.953137193,29854.1699181257
Tawhai,Newtown West,112.2396631939,29930.5768517011
Tawhai,Hataitai North,112.3089866893,29949.063117153
Tawhai,Vogeltown,112.402484356,29973.9958282788
Tawhai,Brooklyn,113.1402524224,30170.7339793069
Tawhai,Vogeltown West,113.1960958207,30185.6255521941
Tawhai,Paparangi West,113.5785478454,30287.6127587851
Tawhai,Newlands North,113.8724131287,30365.9768343221
Tawhai,Churton Park South,114.1568625611,30441.830016298
Tawhai,Newlands South,114.2236826729,30459.6487127708
Tawhai,Kilbirnie West-Hataitai South,114.9165285305,30644.4076081368
Tawhai,Paparangi,115.1804005401,30714.7734773619
Tawhai,Brooklyn South,115.340885454,30757.5694544073
Tawhai,Crofton Downs,115.5807708452,30821.5388920439
Tawhai,Newtown East,115.8484034476,30892.9075860237
Tawhai,Kingston-Mornington,116.7119667106,31123.1911228146
Tawhai,Berhampore West,116.7578643697,31135.4304985918
Tawhai,Karori Park,116.9464536253,31185.7209667465
Tawhai,Karori South,116.9609903875,31189.5974366763
Tawhai,Berhampore East,117.0586146851,31215.6305827002
Tawhai,Kilbirnie East,118.9402667336,31717.4044622998
Tawhai,Newlands East,119.7958521246,31945.56056655
Tawhai,Woodridge,119.9183716809,31978.2324482502
Tawhai,Glenside North,120.097378728,32025.9676608113
Tawhai,Grenada Village,120.8416569537,32224.4418543149
Tawhai,Churton Park North,122.2424265255,32597.9804068114
Tawhai,Happy Valley-Owhiro Bay,122.3258206362,32620.2188363073
Tawhai,Island Bay East,123.0123231792,32803.2861811168
Tawhai,Melrose-Houghton Bay-Southgate,123.3186964273,32884.985713947
Tawhai,Island Bay West,124.0510614086,33080.2830422893
Tawhai,Lyall Bay-Airport-Moa Point,124.8265074346,33287.068649236
Tawhai,Miramar South,126.2161926256,33657.6513668169
Tawhai,Karori East,127.9789119468,33783.8640271774
Tawhai,Seatoun Tunnel West,128.506813489,34268.4835970676
Tawhai,Strathmore Park,129.6266381029,34567.1034941119
Tawhai,Miramar,129.671468724,34579.0583264081
Tawhai,Tawa South,130.2319772191,34728.5272584398
Tawhai,Miramar West,131.1998394369,34986.6238498497
Tawhai,Seatoun,133.2420260465,35531.2069457413
Tawhai,Miramar North,133.7069021446,35655.1739052211
Tawhai,Karaka Bay-Worser Bay,134.3333784296,35822.2342478904
Tawhai,Tawa Central,135.3843256555,36102.4868414675
Tawhai,Grenada North,136.2236601198,36326.3093652879
Tawhai,Maupuia,137.1847340861,36582.5957562822
Tawhai,Makara-Ohariu,137.5305980066,36674.8261351012
Tawhai,Greenacres,139.8019592859,37280.5224762461
Tawhai,Linden,139.979698711,37327.919656256
Tawhai,Takapu,144.0938782819,38425.0342085064
Tawhai,Porirua Central,145.5706875242,38818.8500064589
Tawhai,Porirua East,154.8202491539,41285.399774375
Tawhai,Ranui Heights,157.2377930261,41930.0781402924
Tawhai,Cannons Creek North,160.0490527727,42679.7474060542
Tawhai,Cannons Creek South,162.8619718767,43429.8591671201
Tawhai,Cannons Creek East,163.2300982404,43528.0261974421
Tawhai,Titahi Bay South,165.3887122823,44103.6566086253
Tawhai,Elsdon-Takapuwahia,165.4889278139,44130.3807503771
Tawhai,Waitangirua,166.8849386748,44502.650313277
Tawhai,Onepoto,167.5992238548,44693.1263612869
Tawhai,Titahi Bay North,167.7811771811,44741.6472482936
Tawhai,Adventure,168.5730206065,44952.8054950606
Tawhai,Ascot Park,174.4918234803,46531.1529280844
Tawhai,Discovery,177.171412184,47245.7099157359
Tawhai,Paremata-Postgate,180.4043084366,48107.8155831025
Tawhai,Papakowhai South,180.5986665126,47618.7354442406
Tawhai,Papakowhai North,181.7754752485,48473.4600662727
Tawhai,Endeavour,184.3411057272,49157.6281939173
Tawhai,Waikanae East,185.1933705234,49384.8988062469
Tawhai,Kaitawa,188.8021722547,50347.2459345833
Tawhai,Mana-Camborne,213.1729003618,56846.1067631417
Tawhai,Plimmerton,230.6230701306,61499.4853681604
Tawhai,Pukerua Bay,239.7233902986,63926.2374129513
Tawhai,Paekakariki,265.2142405156,70723.7974708166
Tawhai,Raumati South,288.196741785,76461.5445398722
Tawhai,Raumati Beach,291.9589698639,77855.7252970392
Tawhai,Featherston,292.0315772343,53907.6771805498
Tawhai,Paraparaumu Central,302.6260078312,80700.2687549772
Tawhai,Paraparaumu Beach South,303.0556609086,80814.842908947
Tawhai,Paraparaumu Beach North,310.8166694836,82884.4451956159
Tawhai,Otaihanga,315.334167083,84089.1112221303
Tawhai,Waikanae Beach,331.8217888492,87515.4895973217
Tawhai,Waikanae Park,341.0329410386,90883.0037454333
Tawhai,Waikanae West,342.7753702994,91347.651548317
Tawhai,Martinborough,354.3398663788,70523.2209523943
Tawhai,Kahutara,365.8640704289,71661.2097239309
Tawhai,Greytown,385.9324134505,78947.9001715104
Tawhai,Tuturumuri,462.4438941442,99350.9616898413
Tawhai,Carterton,462.765059504,99436.6057857788
Tawhai,Waingawa,486.2284919266,105693.521098494
Tawhai,Solway South,522.8990001162,115472.323282368
Tawhai,Masterton East,524.0218256777,115771.743432102
Tawhai,Lansdowne,533.1085803216,118194.878003811
Tawhai,Masterton Central,535.3155564899,118783.404982019
Tawhai,Masterton Railway,536.4802594167,119093.992429164
Tawhai,Masterton West,536.6901584433,119149.965502933
Tawhai,Ngaumutawa,542.7927992886,120777.336395025
Tawhai,Solway North,543.4390967104,120949.682374175
Tawhai,Mt Holdsworth,544.0763378096,117251.219629314
Tawhai,Opaki-Fernridge,545.569634196,121517.825703648
Tawhai,Whareama,624.730365148,142627.353957527
Tawhai,Eketahuna,744.068475648,174450.85009086
Tawhai,Mangatainoka,794.5967636165,186471.406711413
Tawhai,Pahiatua,808.5401448244,191643.295204572
