origin (2013 area unit name),destination,distance (meters),time (minutes)
Cannons Creek East,Solway South,112695,185.48333333333332
Cannons Creek East,Strathmore Park,,
Cannons Creek East,Taita North,44539,141.08333333333334
Cannons Creek East,Taita South,42290,140.05
Cannons Creek East,Taitville,26203,179.8
Cannons Creek East,Takapu,5884,67.88333333333334
Cannons Creek East,Tawa Central,9079,35.483333333333334
Cannons Creek East,Tawa South,10935,39.9
Cannons Creek East,Tawhai,50764,214.9
Cannons Creek East,Te Horo,52020,117.55
Cannons Creek East,Te Kainga,30077,127.58333333333333
Cannons Creek East,Te Marua,63609,141.36666666666667
Cannons Creek East,Te Wharau,,
Cannons Creek East,Thorndon-Tinakori Road,22712,49.05
Cannons Creek East,Tirohanga,39500,157.26666666666668
Cannons Creek East,Titahi Bay North,11225,39.93333333333333
Cannons Creek East,Titahi Bay South,9168,47.46666666666667
Cannons Creek East,Totara Park,57551,116.45
Cannons Creek East,Trentham North,52460,155.78333333333333
Cannons Creek East,Trentham South,52219,164.83333333333334
Cannons Creek East,Tuturumuri,,
Cannons Creek East,Upper Hutt Central,54960,154.25
Cannons Creek East,Vogeltown,,
Cannons Creek East,Vogeltown West,,
Cannons Creek East,Wadestown,25176,130.33333333333334
Cannons Creek East,Waikanae Beach,48574,550.3333333333334
Cannons Creek East,Waikanae East,43406,195.2
Cannons Creek East,Waikanae Park,45875,558.3833333333333
Cannons Creek East,Waikanae West,43602,193.46666666666667
Cannons Creek East,Waingawa,113053,241.35
Cannons Creek East,Waitangirua,1224,17.85
Cannons Creek East,Waiwhetu North,38928,141.93333333333334
Cannons Creek East,Waiwhetu South,37941,139.63333333333333
Cannons Creek East,Wallaceville,53646,150.06666666666666
Cannons Creek East,Waterloo East,38565,136.73333333333332
Cannons Creek East,Waterloo West,37883,127.6
Cannons Creek East,Whareama,,
Cannons Creek East,Wilford,35236,126.13333333333334
Cannons Creek East,Willis Street-Cambridge Terrace,23752,60.983333333333334
Cannons Creek East,Wilton,28675,135.83333333333334
Cannons Creek East,Woburn North,36714,124.63333333333334
Cannons Creek East,Woburn South,37201,131.11666666666667
Cannons Creek East,Woodridge,34602,192.58333333333334
Cannons Creek East,Woodville,138106,204.2
Cannons Creek North,Adelaide,24882,99.06666666666666
Cannons Creek North,Adventure,2479,33.7
Cannons Creek North,Akatarawa,62242,146.41666666666666
Cannons Creek North,Alicetown,33282,75.83333333333333
Cannons Creek North,Arakura,46114,131.58333333333334
Cannons Creek North,Aro Street-Nairn Street,23679,90.26666666666667
Cannons Creek North,Ascot Park,3796,49.05
Cannons Creek North,Avalon East,38771,83.86666666666666
Cannons Creek North,Avalon West,39890,97.46666666666667
Cannons Creek North,Awarua,26850,132.25
Cannons Creek North,Belmont,45591,134.1
Cannons Creek North,Berhampore East,26394,105.06666666666666
Cannons Creek North,Berhampore West,26706,104.86666666666666
Cannons Creek North,Boulcott,37792,90.15
Cannons Creek North,Brentwood,50914,109.86666666666666
Cannons Creek North,Brooklyn,25674,135.1
Cannons Creek North,Brooklyn South,27573,133.55
Cannons Creek North,Cannons Creek East,1192,14.833333333333334
Cannons Creek North,Cannons Creek North,0,0.0
Cannons Creek North,Cannons Creek South,1156,17.266666666666666
Cannons Creek North,Carterton,98645,153.7
Cannons Creek North,Churton Park North,15685,89.01666666666667
Cannons Creek North,Churton Park South,15578,73.41666666666667
Cannons Creek North,Clouston Park,54388,122.25
Cannons Creek North,Cloustonville,67666,116.58333333333333
Cannons Creek North,Crofton Downs,26556,120.01666666666667
Cannons Creek North,Dannevirke East,162232,228.56666666666666
Cannons Creek North,Dannevirke West,163207,241.41666666666666
Cannons Creek North,Delaney,50275,193.48333333333332
Cannons Creek North,Discovery,,
Cannons Creek North,Eastbourne,46036,166.88333333333333
Cannons Creek North,Ebdentown,53927,115.03333333333333
Cannons Creek North,Eketahuna,174817,229.16666666666666
Cannons Creek North,Elderslea,52906,114.03333333333333
Cannons Creek North,Elsdon-Takapuwahia,7147,59.18333333333333
Cannons Creek North,Emerald Hill,61537,123.35
Cannons Creek North,Endeavour,34518,48.11666666666667
Cannons Creek North,Epuni East,37696,89.6
Cannons Creek North,Epuni West,37215,83.11666666666666
Cannons Creek North,Esplanade,34075,85.2
Cannons Creek North,Featherston,78564,124.26666666666667
Cannons Creek North,Fernlea,45836,131.8
Cannons Creek North,Glendale,48883,139.13333333333333
Cannons Creek North,Glenside North,12232,54.6
Cannons Creek North,Gracefield,35300,111.31666666666666
Cannons Creek North,Greenacres,6401,51.766666666666666
Cannons Creek North,Grenada North,10337,68.95
Cannons Creek North,Grenada Village,14999,85.9
Cannons Creek North,Greytown,96496,146.85
Cannons Creek North,Happy Valley-Owhiro Bay,29672,134.23333333333332
Cannons Creek North,Hataitai North,24804,78.63333333333334
Cannons Creek North,Haywards-Manor Park,46022,118.95
Cannons Creek North,Heretaunga,49496,104.85
Cannons Creek North,Heretaunga-Silverstream,47123,91.83333333333333
Cannons Creek North,Holborn,44592,121.31666666666666
Cannons Creek North,Homebush-Te Ore Ore,119687,301.6166666666667
Cannons Creek North,Homedale East,55240,143.46666666666667
Cannons Creek North,Homedale West,55767,144.96666666666667
Cannons Creek North,Horokiwi,35400,137.11666666666667
Cannons Creek North,Hutt Central,36792,87.98333333333333
Cannons Creek North,Island Bay East,28619,116.25
Cannons Creek North,Island Bay West,28599,116.08333333333333
Cannons Creek North,Johnsonville Central,16481,66.73333333333333
Cannons Creek North,Johnsonville East,15852,71.68333333333334
Cannons Creek North,Johnsonville North,15949,71.6
Cannons Creek North,Kahutara,98504,145.78333333333333
Cannons Creek North,Kaitawa,50777,85.38333333333334
Cannons Creek North,Kaiwharawhara,23128,79.4
Cannons Creek North,Kapiti Island,,
Cannons Creek North,Karaka Bay-Worser Bay,31263,120.1
Cannons Creek North,Karori East,25024,102.88333333333334
Cannons Creek North,Karori North,25542,91.51666666666667
Cannons Creek North,Karori Park,27089,89.4
Cannons Creek North,Karori South,28888,113.5
Cannons Creek North,Kelburn,22051,81.05
Cannons Creek North,Kelson,,
Cannons Creek North,Khandallah Park-Broadmeadows,31856,148.31666666666666
Cannons Creek North,Kilbirnie East,26550,82.05
Cannons Creek North,Kilbirnie West-Hataitai South,26815,86.6
Cannons Creek North,Kingston-Mornington,27279,129.91666666666666
Cannons Creek North,Kopuaranga,,
Cannons Creek North,Korokoro,32720,98.35
Cannons Creek North,Lambton,21256,65.53333333333333
Cannons Creek North,Lansdowne,114519,189.23333333333332
Cannons Creek North,Linden,5338,35.3
Cannons Creek North,Lyall Bay-Airport-Moa Point,31474,127.36666666666666
Cannons Creek North,Maidstone,53058,104.86666666666666
Cannons Creek North,Makara-Ohariu,39771,147.95
Cannons Creek North,Mana Island,10141,37.15
Cannons Creek North,Mana-Camborne,8829,48.4
Cannons Creek North,Mangaroa,69851,117.01666666666667
Cannons Creek North,Mangatainoka,159103,220.98333333333332
Cannons Creek North,Manuka,50609,196.76666666666668
Cannons Creek North,Maoribank,58382,115.5
Cannons Creek North,Mara,,
Cannons Creek North,Martinborough,97567,152.13333333333333
Cannons Creek North,Masterton Central,113163,171.15
Cannons Creek North,Masterton East,116233,233.86666666666667
Cannons Creek North,Masterton Railway,111216,163.35
Cannons Creek North,Masterton West,111184,163.0
Cannons Creek North,Maungakotukutuku,43353,80.05
Cannons Creek North,Maungaraki,42752,121.48333333333333
Cannons Creek North,Maupuia,32169,130.86666666666667
Cannons Creek North,Melling,34202,86.73333333333333
Cannons Creek North,Melrose-Houghton Bay-Southgate,32095,123.16666666666667
Cannons Creek North,Miramar,29659,109.96666666666667
Cannons Creek North,Miramar North,30910,113.11666666666666
Cannons Creek North,Miramar South,28487,107.0
Cannons Creek North,Miramar West,30078,113.7
Cannons Creek North,Mitchelltown,24473,98.93333333333334
Cannons Creek North,Moera,35802,87.06666666666666
Cannons Creek North,Moonshine Valley,57932,104.76666666666667
Cannons Creek North,Mt Cook-Wallace Street,24750,100.05
Cannons Creek North,Mt Holdsworth,,
Cannons Creek North,Mt Victoria West,23477,80.91666666666667
Cannons Creek North,Naenae North,41813,116.08333333333333
Cannons Creek North,Naenae South,39716,96.65
Cannons Creek North,Newlands East,31685,134.15
Cannons Creek North,Newlands North,17107,81.48333333333333
Cannons Creek North,Newlands South,,
Cannons Creek North,Newtown East,26609,107.51666666666667
Cannons Creek North,Newtown West,25689,100.21666666666667
Cannons Creek North,Ngaio South,26460,135.06666666666666
Cannons Creek North,Ngaumutawa,111403,166.13333333333333
Cannons Creek North,Ngauranga East,32332,145.7
Cannons Creek North,Ngauranga West,32257,145.71666666666667
Cannons Creek North,Nireaha-Tiraumea,187192,240.83333333333334
Cannons Creek North,Normandale,41684,123.13333333333334
Cannons Creek North,Norsewood-Herbertville,,
Cannons Creek North,Northland,23218,89.45
Cannons Creek North,Northland North,23568,99.26666666666667
Cannons Creek North,Onepoto,11470,66.93333333333334
Cannons Creek North,Opaki-Fernridge,114964,160.45
Cannons Creek North,Oriental Bay,24041,75.98333333333333
Cannons Creek North,Otaihanga,39340,403.6
Cannons Creek North,Otaki,55157,87.05
Cannons Creek North,Otaki Forks,,
Cannons Creek North,Owahanga,,
Cannons Creek North,Paekakariki,25417,57.65
Cannons Creek North,Paekakariki Hill,31008,63.05
Cannons Creek North,Pahiatua,150525,214.75
Cannons Creek North,Papakowhai North,7980,51.56666666666667
Cannons Creek North,Papakowhai South,4547,48.833333333333336
Cannons Creek North,Paparangi,16819,85.28333333333333
Cannons Creek North,Paparangi West,16383,76.06666666666666
Cannons Creek North,Papatawa,144887,206.73333333333332
Cannons Creek North,Paraparaumu Beach North,39810,384.4
Cannons Creek North,Paraparaumu Beach South,38188,83.05
Cannons Creek North,Paraparaumu Central,35647,78.85
Cannons Creek North,Paremata-Postgate,7921,53.11666666666667
Cannons Creek North,Parkway,42938,127.68333333333334
Cannons Creek North,Pauatahanui,20672,45.766666666666666
Cannons Creek North,Peka Peka,45245,110.16666666666667
Cannons Creek North,Pencarrow,60574,143.0
Cannons Creek North,Petone Central,31309,74.23333333333333
Cannons Creek North,Pinehaven,52335,105.9
Cannons Creek North,Plimmerton,10981,64.3
Cannons Creek North,Poets Block,55202,116.43333333333334
Cannons Creek North,Porirua Central,5523,53.63333333333333
Cannons Creek North,Porirua East,1546,19.216666666666665
Cannons Creek North,Pukerua Bay,16214,60.833333333333336
Cannons Creek North,Rangoon Heights,28610,118.58333333333333
Cannons Creek North,Ranui Heights,3136,40.03333333333333
Cannons Creek North,Raroa,17126,75.18333333333334
Cannons Creek North,Raumati Beach,35904,82.5
Cannons Creek North,Raumati South,39518,395.1166666666667
Cannons Creek North,Resolution,19303,69.01666666666667
Cannons Creek North,Riverstone Terraces,56243,138.41666666666666
Cannons Creek North,Roseneath,26398,88.85
Cannons Creek North,Seatoun,32730,131.33333333333334
Cannons Creek North,Seatoun Tunnel West,31526,113.38333333333334
Cannons Creek North,Solway North,110111,163.96666666666667
Cannons Creek North,Solway South,111717,183.11666666666667
Cannons Creek North,Strathmore Park,30975,113.61666666666666
Cannons Creek North,Taita North,42648,91.38333333333334
Cannons Creek North,Taita South,40399,90.35
Cannons Creek North,Taitville,23528,87.45
Cannons Creek North,Takapu,3704,51.983333333333334
Cannons Creek North,Tawa Central,7188,45.78333333333333
Cannons Creek North,Tawa South,9044,50.2
Cannons Creek North,Tawhai,48873,194.2
Cannons Creek North,Te Horo,51042,115.18333333333334
Cannons Creek North,Te Kainga,28186,136.88333333333333
Cannons Creek North,Te Marua,62631,139.0
Cannons Creek North,Te Wharau,,
Cannons Creek North,Thorndon-Tinakori Road,20821,59.35
Cannons Creek North,Tirohanga,38511,130.56666666666666
Cannons Creek North,Titahi Bay North,10682,38.88333333333333
Cannons Creek North,Titahi Bay South,13442,53.916666666666664
Cannons Creek North,Totara Park,56573,114.08333333333333
Cannons Creek North,Trentham North,50569,106.08333333333333
Cannons Creek North,Trentham South,50328,115.13333333333334
Cannons Creek North,Tuturumuri,,
Cannons Creek North,Upper Hutt Central,53069,104.55
Cannons Creek North,Vogeltown,25879,110.85
Cannons Creek North,Vogeltown West,26338,127.56666666666666
Cannons Creek North,Wadestown,23493,82.41666666666667
Cannons Creek North,Waikanae Beach,46797,384.6333333333333
Cannons Creek North,Waikanae East,41629,89.5
Cannons Creek North,Waikanae Park,44098,392.68333333333334
Cannons Creek North,Waikanae West,41825,87.76666666666667
Cannons Creek North,Waingawa,112075,238.98333333333332
Cannons Creek North,Waitangirua,2190,29.95
Cannons Creek North,Waiwhetu North,37037,92.23333333333333
Cannons Creek North,Waiwhetu South,36050,89.93333333333334
Cannons Creek North,Wallaceville,51755,100.36666666666666
Cannons Creek North,Waterloo East,36674,87.03333333333333
Cannons Creek North,Waterloo West,35992,77.9
Cannons Creek North,Whareama,,
Cannons Creek North,Wilford,33345,76.43333333333334
Cannons Creek North,Willis Street-Cambridge Terrace,22604,73.5
Cannons Creek North,Wilton,26341,88.86666666666666
Cannons Creek North,Woburn North,34823,74.93333333333334
Cannons Creek North,Woburn South,35310,81.41666666666667
Cannons Creek North,Woodridge,32711,141.88333333333333
Cannons Creek North,Woodville,137128,201.83333333333334
Cannons Creek South,Adelaide,,
Cannons Creek South,Adventure,3102,38.96666666666667
Cannons Creek South,Akatarawa,62970,153.95
Cannons Creek South,Alicetown,35562,128.56666666666666
Cannons Creek South,Arakura,50829,155.63333333333333
Cannons Creek South,Aro Street-Nairn Street,25297,188.86666666666667
Cannons Creek South,Ascot Park,4418,54.31666666666667
Cannons Creek South,Avalon East,40412,138.73333333333332
Cannons Creek South,Avalon West,41531,152.33333333333334
Cannons Creek South,Awarua,28491,128.11666666666667
Cannons Creek South,Belmont,46816,137.76666666666668
Cannons Creek South,Berhampore East,,
Cannons Creek South,Berhampore West,,
Cannons Creek South,Boulcott,39433,145.01666666666668
Cannons Creek South,Brentwood,52555,164.73333333333332
Cannons Creek South,Brooklyn,,
Cannons Creek South,Brooklyn South,28301,141.08333333333334
Cannons Creek South,Cannons Creek East,1814,20.1
Cannons Creek South,Cannons Creek North,1156,12.333333333333334
Cannons Creek South,Cannons Creek South,0,0.0
Cannons Creek South,Carterton,99373,161.23333333333332
Cannons Creek South,Churton Park North,44916,210.23333333333332
Cannons Creek South,Churton Park South,33920,153.53333333333333
Cannons Creek South,Clouston Park,56029,177.11666666666667
Cannons Creek South,Cloustonville,68952,125.16666666666667
Cannons Creek South,Crofton Downs,28238,141.43333333333334
Cannons Creek South,Dannevirke East,162960,236.1
Cannons Creek South,Dannevirke West,163935,248.95
Cannons Creek South,Delaney,51916,219.35
Cannons Creek South,Discovery,6627,41.833333333333336
Cannons Creek South,Eastbourne,47677,192.75
Cannons Creek South,Ebdentown,55568,169.9
Cannons Creek South,Eketahuna,176103,242.75
Cannons Creek South,Elderslea,54547,168.9
Cannons Creek South,Elsdon-Takapuwahia,7868,171.38333333333333
Cannons Creek South,Emerald Hill,62265,130.88333333333333
Cannons Creek South,Endeavour,17078,55.833333333333336
Cannons Creek South,Epuni East,39337,144.46666666666667
Cannons Creek South,Epuni West,38856,137.98333333333332
Cannons Creek South,Esplanade,34909,133.98333333333332
Cannons Creek South,Featherston,79292,131.8
Cannons Creek South,Fernlea,47477,157.66666666666666
Cannons Creek South,Glendale,49971,156.86666666666667
Cannons Creek South,Glenside North,11500,55.4
Cannons Creek South,Gracefield,41269,170.73333333333332
Cannons Creek South,Greenacres,8042,46.63333333333333
Cannons Creek South,Grenada North,11978,63.81666666666667
Cannons Creek South,Grenada Village,37552,194.58333333333334
Cannons Creek South,Greytown,97224,154.38333333333333
Cannons Creek South,Happy Valley-Owhiro Bay,,
Cannons Creek South,Hataitai North,,
Cannons Creek South,Haywards-Manor Park,47663,173.81666666666666
Cannons Creek South,Heretaunga,51137,159.71666666666667
Cannons Creek South,Heretaunga-Silverstream,48764,146.7
Cannons Creek South,Holborn,46233,176.18333333333334
Cannons Creek South,Homebush-Te Ore Ore,120415,309.15
Cannons Creek South,Homedale East,56881,169.33333333333334
Cannons Creek South,Homedale West,57408,170.83333333333334
Cannons Creek South,Horokiwi,36128,144.65
Cannons Creek South,Hutt Central,37594,130.7
Cannons Creek South,Island Bay East,,
Cannons Creek South,Island Bay West,,
Cannons Creek South,Johnsonville Central,32614,136.16666666666666
Cannons Creek South,Johnsonville East,33047,144.36666666666667
Cannons Creek South,Johnsonville North,33131,143.76666666666668
Cannons Creek South,Kahutara,99232,153.31666666666666
Cannons Creek South,Kaitawa,52304,196.25
Cannons Creek South,Kaiwharawhara,24590,112.6
Cannons Creek South,Kapiti Island,,
Cannons Creek South,Karaka Bay-Worser Bay,,
Cannons Creek South,Karori East,27507,199.46666666666667
Cannons Creek South,Karori North,28019,188.13333333333333
Cannons Creek South,Karori Park,29553,186.86666666666667
Cannons Creek South,Karori South,31429,199.68333333333334
Cannons Creek South,Kelburn,23692,75.91666666666667
Cannons Creek South,Kelson,,
Cannons Creek South,Khandallah Park-Broadmeadows,33990,168.91666666666666
Cannons Creek South,Kilbirnie East,,
Cannons Creek South,Kilbirnie West-Hataitai South,,
Cannons Creek South,Kingston-Mornington,,
Cannons Creek South,Kopuaranga,,
Cannons Creek South,Korokoro,34361,153.21666666666667
Cannons Creek South,Lambton,22897,60.4
Cannons Creek South,Lansdowne,115247,196.76666666666668
Cannons Creek South,Linden,6979,30.166666666666668
Cannons Creek South,Lyall Bay-Airport-Moa Point,,
Cannons Creek South,Maidstone,54699,159.73333333333332
Cannons Creek South,Makara-Ohariu,41412,203.81666666666666
Cannons Creek South,Mana Island,11427,45.733333333333334
Cannons Creek South,Mana-Camborne,13361,73.73333333333333
Cannons Creek South,Mangaroa,70579,124.55
Cannons Creek South,Mangatainoka,160389,234.56666666666666
Cannons Creek South,Manuka,52250,222.63333333333333
Cannons Creek South,Maoribank,59110,123.03333333333333
Cannons Creek South,Mara,,
Cannons Creek South,Martinborough,98295,159.66666666666666
Cannons Creek South,Masterton Central,113891,178.68333333333334
Cannons Creek South,Masterton East,116961,241.4
Cannons Creek South,Masterton Railway,111944,170.88333333333333
Cannons Creek South,Masterton West,111912,170.53333333333333
Cannons Creek South,Maungakotukutuku,44639,93.63333333333334
Cannons Creek South,Maungaraki,,
Cannons Creek South,Maupuia,,
Cannons Creek South,Melling,36667,136.51666666666668
Cannons Creek South,Melrose-Houghton Bay-Southgate,,
Cannons Creek South,Miramar,,
Cannons Creek South,Miramar North,,
Cannons Creek South,Miramar South,,
Cannons Creek South,Miramar West,,
Cannons Creek South,Mitchelltown,26301,193.46666666666667
Cannons Creek South,Moera,37443,141.93333333333334
Cannons Creek South,Moonshine Valley,59157,108.43333333333334
Cannons Creek South,Mt Cook-Wallace Street,,
Cannons Creek South,Mt Holdsworth,,
Cannons Creek South,Mt Victoria West,,
Cannons Creek South,Naenae North,43922,216.63333333333333
Cannons Creek South,Naenae South,41357,151.51666666666668
Cannons Creek South,Newlands East,33326,190.01666666666668
Cannons Creek South,Newlands North,33777,153.4
Cannons Creek South,Newlands South,34592,164.55
Cannons Creek South,Newtown East,,
Cannons Creek South,Newtown West,,
Cannons Creek South,Ngaio South,28101,130.93333333333334
Cannons Creek South,Ngaumutawa,112131,173.66666666666666
Cannons Creek South,Ngauranga East,27624,123.61666666666666
Cannons Creek South,Ngauranga West,28108,131.45
Cannons Creek South,Nireaha-Tiraumea,188478,254.41666666666666
Cannons Creek South,Normandale,38664,169.08333333333334
Cannons Creek South,Norsewood-Herbertville,,
Cannons Creek South,Northland,24433,83.98333333333333
Cannons Creek South,Northland North,24739,90.4
Cannons Creek South,Onepoto,15010,69.58333333333333
Cannons Creek South,Opaki-Fernridge,115692,167.98333333333332
Cannons Creek South,Oriental Bay,24531,78.76666666666667
Cannons Creek South,Otaihanga,40867,574.4666666666667
Cannons Creek South,Otaki,56443,95.63333333333334
Cannons Creek South,Otaki Forks,,
Cannons Creek South,Owahanga,,
Cannons Creek South,Paekakariki,26944,168.51666666666668
Cannons Creek South,Paekakariki Hill,32535,173.91666666666666
Cannons Creek South,Pahiatua,151811,228.33333333333334
Cannons Creek South,Papakowhai North,6898,36.95
Cannons Creek South,Papakowhai South,8187,50.983333333333334
Cannons Creek South,Paparangi,34089,156.65
Cannons Creek South,Paparangi West,33664,149.95
Cannons Creek South,Papatawa,145615,214.26666666666668
Cannons Creek South,Paraparaumu Beach North,41337,555.2666666666667
Cannons Creek South,Paraparaumu Beach South,39715,553.9166666666666
Cannons Creek South,Paraparaumu Central,35888,192.06666666666666
Cannons Creek South,Paremata-Postgate,7165,44.31666666666667
Cannons Creek South,Parkway,46460,155.95
Cannons Creek South,Pauatahanui,21400,53.3
Cannons Creek South,Peka Peka,46531,118.75
Cannons Creek South,Pencarrow,62215,168.86666666666667
Cannons Creek South,Petone Central,33325,126.4
Cannons Creek South,Pinehaven,53621,109.48333333333333
Cannons Creek South,Plimmerton,12508,175.16666666666666
Cannons Creek South,Poets Block,54706,170.7
Cannons Creek South,Porirua Central,7164,48.5
Cannons Creek South,Porirua East,1905,21.616666666666667
Cannons Creek South,Pukerua Bay,17741,171.7
Cannons Creek South,Rangoon Heights,30744,139.18333333333334
Cannons Creek South,Ranui Heights,3494,42.43333333333333
Cannons Creek South,Raroa,31901,137.88333333333333
Cannons Creek South,Raumati Beach,36895,204.08333333333334
Cannons Creek South,Raumati South,41045,565.9833333333333
Cannons Creek South,Resolution,20031,76.55
Cannons Creek South,Riverstone Terraces,57468,142.08333333333334
Cannons Creek South,Roseneath,,
Cannons Creek South,Seatoun,,
Cannons Creek South,Seatoun Tunnel West,,
Cannons Creek South,Solway North,110839,171.5
Cannons Creek South,Solway South,112445,190.65
Cannons Creek South,Strathmore Park,,
Cannons Creek South,Taita North,44289,146.25
Cannons Creek South,Taita South,42040,145.21666666666667
Cannons Creek South,Taitville,25953,184.96666666666667
Cannons Creek South,Takapu,3553,46.733333333333334
Cannons Creek South,Tawa Central,8829,40.65
Cannons Creek South,Tawa South,10685,45.06666666666667
Cannons Creek South,Tawhai,50514,220.06666666666666
Cannons Creek South,Te Horo,52328,123.76666666666667
Cannons Creek South,Te Kainga,29827,132.75
Cannons Creek South,Te Marua,63359,146.53333333333333
Cannons Creek South,Te Wharau,,
Cannons Creek South,Thorndon-Tinakori Road,22462,54.21666666666667
Cannons Creek South,Tirohanga,39250,162.43333333333334
Cannons Creek South,Titahi Bay North,10975,45.1
Cannons Creek South,Titahi Bay South,8918,52.63333333333333
Cannons Creek South,Totara Park,57301,121.61666666666666
Cannons Creek South,Trentham North,52210,160.95
Cannons Creek South,Trentham South,51969,170.0
Cannons Creek South,Tuturumuri,,
Cannons Creek South,Upper Hutt Central,54710,159.41666666666666
Cannons Creek South,Vogeltown,,
Cannons Creek South,Vogeltown West,,
Cannons Creek South,Wadestown,24926,135.5
Cannons Creek South,Waikanae Beach,48324,555.5
Cannons Creek South,Waikanae East,43156,200.36666666666667
Cannons Creek South,Waikanae Park,45625,563.55
Cannons Creek South,Waikanae West,43352,198.63333333333333
Cannons Creek South,Waingawa,112803,246.51666666666668
Cannons Creek South,Waitangirua,2813,35.21666666666667
Cannons Creek South,Waiwhetu North,38678,147.1
Cannons Creek South,Waiwhetu South,37691,144.8
Cannons Creek South,Wallaceville,53396,155.23333333333332
Cannons Creek South,Waterloo East,38315,141.9
Cannons Creek South,Waterloo West,37633,132.76666666666668
Cannons Creek South,Whareama,,
Cannons Creek South,Wilford,34986,131.3
Cannons Creek South,Willis Street-Cambridge Terrace,23502,66.15
Cannons Creek South,Wilton,28425,141.0
Cannons Creek South,Woburn North,36464,129.8
Cannons Creek South,Woburn South,36951,136.28333333333333
Cannons Creek South,Woodridge,34352,197.75
Cannons Creek South,Woodville,137856,209.36666666666667
Carterton,Adelaide,82217,125.41666666666667
Carterton,Adventure,100564,160.68333333333334
Carterton,Akatarawa,53664,147.91666666666666
Carterton,Alicetown,69608,94.66666666666667
Carterton,Arakura,72449,120.41666666666667
Carterton,Aro Street-Nairn Street,82749,118.65
Carterton,Ascot Park,102230,160.28333333333333
Carterton,Avalon East,59746,94.7
Carterton,Avalon West,59530,105.5
Carterton,Awarua,84190,121.08333333333333
Carterton,Belmont,80943,180.68333333333334
Carterton,Berhampore East,83842,138.9
Carterton,Berhampore West,84154,138.7
Carterton,Boulcott,64159,99.83333333333333
Carterton,Brentwood,49304,88.7
Carterton,Brooklyn,83014,123.93333333333334
Carterton,Brooklyn South,84000,135.05
Carterton,Cannons Creek East,99197,151.5
Carterton,Cannons Creek North,98366,149.11666666666667
Carterton,Cannons Creek South,99179,161.58333333333334
Carterton,Carterton,0,0.0
Carterton,Churton Park North,90567,143.03333333333333
Carterton,Churton Park South,92213,144.25
Carterton,Clouston Park,48172,79.68333333333334
Carterton,Cloustonville,59088,88.08333333333333
Carterton,Crofton Downs,83937,134.4
Carterton,Dannevirke East,253064,590.0666666666667
Carterton,Dannevirke West,254039,602.9166666666666
Carterton,Delaney,63311,126.86666666666666
Carterton,Discovery,105164,188.7
Carterton,Eastbourne,81928,175.31666666666666
Carterton,Ebdentown,46262,75.86666666666666
Carterton,Eketahuna,51754,124.21666666666667
Carterton,Elderslea,46750,82.61666666666666
Carterton,Elsdon-Takapuwahia,100743,175.4
Carterton,Emerald Hill,52959,124.85
Carterton,Endeavour,108423,199.8
Carterton,Epuni East,63755,95.31666666666666
Carterton,Epuni West,63251,88.98333333333333
Carterton,Esplanade,68895,103.71666666666667
Carterton,Featherston,21266,33.86666666666667
Carterton,Fernlea,70017,129.0
Carterton,Glendale,75218,127.96666666666667
Carterton,Glenside North,91315,141.98333333333332
Carterton,Gracefield,68152,110.6
Carterton,Greenacres,93768,148.6
Carterton,Grenada North,91633,155.78333333333333
Carterton,Grenada Village,92533,177.83333333333334
Carterton,Greytown,9609,23.233333333333334
Carterton,Happy Valley-Owhiro Bay,87152,143.0
Carterton,Hataitai North,82110,121.46666666666667
Carterton,Haywards-Manor Park,55838,111.78333333333333
Carterton,Heretaunga,50263,87.68333333333334
Carterton,Heretaunga-Silverstream,50707,78.66666666666667
Carterton,Holborn,56194,128.03333333333333
Carterton,Homebush-Te Ore Ore,20094,71.66666666666667
Carterton,Homedale East,71634,128.66666666666666
Carterton,Homedale West,76080,125.93333333333334
Carterton,Horokiwi,91827,168.61666666666667
Carterton,Hutt Central,63309,88.08333333333333
Carterton,Island Bay East,86067,150.08333333333334
Carterton,Island Bay West,86047,149.91666666666666
Carterton,Johnsonville Central,88313,129.13333333333333
Carterton,Johnsonville East,86609,136.2
Carterton,Johnsonville North,88830,136.73333333333332
Carterton,Kahutara,42830,53.65
Carterton,Kaitawa,143618,190.21666666666667
Carterton,Kaiwharawhara,75145,97.71666666666667
Carterton,Kapiti Island,,
Carterton,Karaka Bay-Worser Bay,88803,141.85
Carterton,Karori East,82364,156.63333333333333
Carterton,Karori North,82882,146.48333333333332
Carterton,Karori Park,84429,146.23333333333332
Carterton,Karori South,86228,170.28333333333333
Carterton,Kelburn,79732,128.96666666666667
Carterton,Kelson,,
Carterton,Khandallah Park-Broadmeadows,89689,161.88333333333333
Carterton,Kilbirnie East,84130,122.33333333333333
Carterton,Kilbirnie West-Hataitai South,82979,119.25
Carterton,Kingston-Mornington,84619,118.75
Carterton,Kopuaranga,,
Carterton,Korokoro,69046,111.18333333333334
Carterton,Lambton,79006,108.68333333333334
Carterton,Lansdowne,18022,61.733333333333334
Carterton,Linden,92705,132.13333333333333
Carterton,Lyall Bay-Airport-Moa Point,88814,136.2
Carterton,Maidstone,45393,65.7
Carterton,Makara-Ohariu,97111,587.7833333333333
Carterton,Mana Island,102213,188.65
Carterton,Mana-Camborne,101670,153.23333333333332
Carterton,Mangaroa,62158,94.45
Carterton,Mangatainoka,85474,166.03333333333333
Carterton,Manuka,64519,134.4
