origin (2013 area unit name),destination,distance (kilometers),time (hours)
origin area unit,destination area unit,distance (kilometers),time (hours)
Aro Street-Nairn Street,Otaihanga,57.858,3.62
Aro Street-Nairn Street,Otaki,71.833,1.904
Aro Street-Nairn Street,Otaki Forks,,
Aro Street-Nairn Street,Owahanga,,
Aro Street-Nairn Street,Paekakariki,43.934,1.523
Aro Street-Nairn Street,Paekakariki Hill,49.525,1.613
Aro Street-Nairn Street,Pahiatua,167.043,4.148
Aro Street-Nairn Street,Papakowhai North,26.497,1.421
Aro Street-Nairn Street,Papakowhai South,25.629,1.356
Aro Street-Nairn Street,Paparangi,12.871,0.838
Aro Street-Nairn Street,Paparangi West,19.548,1.036
Aro Street-Nairn Street,Papatawa,161.405,3.931
Aro Street-Nairn Street,Paraparaumu Beach North,58.328,3.3
Aro Street-Nairn Street,Paraparaumu Beach South,56.706,1.946
Aro Street-Nairn Street,Paraparaumu Central,54.165,1.876
Aro Street-Nairn Street,Paremata-Postgate,26.438,1.447
Aro Street-Nairn Street,Parkway,28.644,1.303
Aro Street-Nairn Street,Pauatahanui,43.559,1.561
Aro Street-Nairn Street,Peka Peka,65.854,1.989
Aro Street-Nairn Street,Pencarrow,36.553,1.483
Aro Street-Nairn Street,Petone Central,14.378,0.687
Aro Street-Nairn Street,Pinehaven,34.471,1.334
Aro Street-Nairn Street,Plimmerton,29.498,1.634
Aro Street-Nairn Street,Poets Block,38.984,1.705
Aro Street-Nairn Street,Porirua Central,21.041,1.389
Aro Street-Nairn Street,Porirua East,22.763,1.291
Aro Street-Nairn Street,Pukerua Bay,34.732,1.576
Aro Street-Nairn Street,Rangoon Heights,12.168,1.05
Aro Street-Nairn Street,Ranui Heights,22.667,1.434
Aro Street-Nairn Street,Raroa,13.325,1.029
Aro Street-Nairn Street,Raumati Beach,54.422,1.937
Aro Street-Nairn Street,Raumati South,58.036,3.479
Aro Street-Nairn Street,Resolution,42.19,1.948
Aro Street-Nairn Street,Riverstone Terraces,38.302,2.044
Aro Street-Nairn Street,Roseneath,5.362,0.482
Aro Street-Nairn Street,Seatoun,10.272,0.843
Aro Street-Nairn Street,Seatoun Tunnel West,9.132,0.601
Aro Street-Nairn Street,Solway North,92.388,2.136
Aro Street-Nairn Street,Solway South,93.994,2.455
Aro Street-Nairn Street,Strathmore Park,11.339,1.138
Aro Street-Nairn Street,Taita North,26.193,1.204
Aro Street-Nairn Street,Taita South,23.464,1.167
Aro Street-Nairn Street,Taitville,1.494,0.365
Aro Street-Nairn Street,Takapu,28.813,2.6475
Aro Street-Nairn Street,Tawa Central,17.856,1.125
Aro Street-Nairn Street,Tawa South,15.982,1.099
Aro Street-Nairn Street,Tawhai,31.567,1.213
Aro Street-Nairn Street,Te Horo,71.651,2.073
Aro Street-Nairn Street,Te Kainga,10.553,0.742
Aro Street-Nairn Street,Te Marua,46.299,1.951
Aro Street-Nairn Street,Te Wharau,,
Aro Street-Nairn Street,Thorndon-Tinakori Road,4.039,0.47
Aro Street-Nairn Street,Tirohanga,21.113,1.351
Aro Street-Nairn Street,Titahi Bay North,27.549,1.466
Aro Street-Nairn Street,Titahi Bay South,26.638,1.436
Aro Street-Nairn Street,Totara Park,39.442,1.877
Aro Street-Nairn Street,Trentham North,33.634,1.43
Aro Street-Nairn Street,Trentham South,34.11,1.683
Aro Street-Nairn Street,Tuturumuri,,
Aro Street-Nairn Street,Upper Hutt Central,36.134,1.404
Aro Street-Nairn Street,Vogeltown,4.073,0.369
Aro Street-Nairn Street,Vogeltown West,3.619,0.291
Aro Street-Nairn Street,Wadestown,6.095,0.535
Aro Street-Nairn Street,Waikanae Beach,65.363,6.78
Aro Street-Nairn Street,Waikanae East,60.146,3.385
Aro Street-Nairn Street,Waikanae Park,62.664,6.914
Aro Street-Nairn Street,Waikanae West,60.342,3.356
Aro Street-Nairn Street,Waingawa,91.164,4.962
Aro Street-Nairn Street,Waitangirua,25.951,1.431
Aro Street-Nairn Street,Waiwhetu North,23.68,1.282
Aro Street-Nairn Street,Waiwhetu South,19.115,1.161
Aro Street-Nairn Street,Wallaceville,34.82,1.334
Aro Street-Nairn Street,Waterloo East,19.739,1.112
Aro Street-Nairn Street,Waterloo West,19.011,0.889
Aro Street-Nairn Street,Whareama,,
Aro Street-Nairn Street,Wilford,16.005,0.797
Aro Street-Nairn Street,Willis Street-Cambridge Terrace,1.617,0.316
Aro Street-Nairn Street,Wilton,8.944,0.643
Aro Street-Nairn Street,Woburn North,17.842,0.839
Aro Street-Nairn Street,Woburn South,20.271,1.16
Aro Street-Nairn Street,Woodridge,15.318,0.903
Aro Street-Nairn Street,Woodville,153.646,3.85
Ascot Park,Adelaide,29.869,1.528
Ascot Park,Adventure,2.352,0.5
Ascot Park,Akatarawa,66.208,2.614
Ascot Park,Alicetown,38.161,1.227
Ascot Park,Arakura,50.993,1.656
Ascot Park,Aro Street-Nairn Street,28.52,1.455
Ascot Park,Ascot Park,0.0,0.0
Ascot Park,Avalon East,43.65,1.361
Ascot Park,Avalon West,44.769,1.587
Ascot Park,Awarua,31.729,1.667
Ascot Park,Belmont,48.382,2.486
Ascot Park,Berhampore East,31.851,1.628
Ascot Park,Berhampore West,31.693,1.601
Ascot Park,Boulcott,42.671,1.465
Ascot Park,Brentwood,55.793,1.794
Ascot Park,Brooklyn,30.553,2.201
Ascot Park,Brooklyn South,31.026,2.519
Ascot Park,Cannons Creek East,3.602,0.228
Ascot Park,Cannons Creek North,4.447,0.254
Ascot Park,Cannons Creek South,5.175,0.462
Ascot Park,Carterton,102.611,2.736
Ascot Park,Churton Park North,20.146,1.759
Ascot Park,Churton Park South,20.039,1.499
Ascot Park,Clouston Park,59.831,1.876
Ascot Park,Cloustonville,71.644,2.229
Ascot Park,Crofton Downs,31.476,1.889
Ascot Park,Dannevirke East,164.773,3.743
Ascot Park,Dannevirke West,165.748,3.957
Ascot Park,Delaney,51.957,2.263
Ascot Park,Discovery,2.154,0.423
Ascot Park,Eastbourne,50.402,2.878
Ascot Park,Ebdentown,58.806,1.88
Ascot Park,Eketahuna,177.359,3.752
Ascot Park,Elderslea,57.785,1.863
Ascot Park,Elsdon-Takapuwahia,11.353,1.044
Ascot Park,Emerald Hill,65.503,2.23
Ascot Park,Endeavour,4.735,0.968
Ascot Park,Epuni East,42.575,1.456
Ascot Park,Epuni West,42.094,1.348
Ascot Park,Esplanade,38.954,1.383
Ascot Park,Featherston,82.53,2.245
Ascot Park,Fernlea,48.561,1.799
Ascot Park,Glendale,53.762,1.782
Ascot Park,Glenside North,16.693,1.186
Ascot Park,Gracefield,40.179,1.818
Ascot Park,Greenacres,11.28,0.826
Ascot Park,Grenada North,15.216,1.112
Ascot Park,Grenada Village,19.46,1.708
Ascot Park,Greytown,100.446,2.621
Ascot Park,Happy Valley-Owhiro Bay,34.659,2.068
Ascot Park,Hataitai North,29.649,1.257
Ascot Park,Haywards-Manor Park,50.901,1.945
Ascot Park,Heretaunga,54.375,1.71
Ascot Park,Heretaunga-Silverstream,52.002,1.493
Ascot Park,Holborn,49.471,1.985
Ascot Park,Homebush-Te Ore Ore,123.653,5.201
Ascot Park,Homedale East,50.178,1.793
Ascot Park,Homedale West,54.624,1.748
Ascot Park,Horokiwi,24.222,2.272
Ascot Park,Hutt Central,41.671,1.429
Ascot Park,Island Bay East,33.606,1.76
Ascot Park,Island Bay West,33.586,1.758
Ascot Park,Johnsonville Central,20.942,1.388
Ascot Park,Johnsonville East,20.313,1.471
Ascot Park,Johnsonville North,20.41,1.469
Ascot Park,Kahutara,102.454,2.519
Ascot Park,Kaitawa,54.494,1.303
Ascot Park,Kaiwharawhara,32.212,1.278
Ascot Park,Kapiti Island,,
Ascot Park,Karaka Bay-Worser Bay,36.342,1.712
Ascot Park,Karori East,29.903,1.561
Ascot Park,Karori North,30.421,1.371
Ascot Park,Karori Park,31.968,1.336
Ascot Park,Karori South,33.767,1.738
Ascot Park,Kelburn,28.183,1.387
Ascot Park,Kelson,,
Ascot Park,Khandallah Park-Broadmeadows,21.373,2.181
Ascot Park,Kilbirnie East,31.669,1.357
Ascot Park,Kilbirnie West-Hataitai South,30.518,1.271
Ascot Park,Kingston-Mornington,32.158,2.123
Ascot Park,Kopuaranga,,
Ascot Park,Korokoro,37.599,1.602
Ascot Park,Lambton,26.135,1.055
Ascot Park,Lansdowne,118.485,3.328
Ascot Park,Linden,10.217,0.551
Ascot Park,Lyall Bay-Airport-Moa Point,33.306,1.642
Ascot Park,Maidstone,57.937,1.711
Ascot Park,Makara-Ohariu,44.137,2.562
Ascot Park,Mana Island,14.107,0.793
Ascot Park,Mana-Camborne,4.765,0.77
Ascot Park,Mangaroa,73.817,2.124
Ascot Park,Mangatainoka,161.645,3.616
Ascot Park,Manuka,52.652,3.022
Ascot Park,Maoribank,63.389,1.998
Ascot Park,Mara,,
Ascot Park,Martinborough,101.763,2.626
Ascot Park,Masterton Central,117.129,3.026
Ascot Park,Masterton East,212.437,4.494
Ascot Park,Masterton Railway,115.182,2.896
Ascot Park,Masterton West,115.15,2.891
Ascot Park,Maungakotukutuku,46.271,1.334
Ascot Park,Maungaraki,40.412,1.484
Ascot Park,Maupuia,37.248,1.894
Ascot Park,Melling,39.081,1.408
Ascot Park,Melrose-Houghton Bay-Southgate,33.803,1.991
Ascot Park,Miramar,34.738,1.522
Ascot Park,Miramar North,35.989,1.596
Ascot Park,Miramar South,33.566,1.453
Ascot Park,Miramar West,35.006,1.583
Ascot Park,Mitchelltown,29.352,1.495
Ascot Park,Moera,40.681,1.414
Ascot Park,Moonshine Valley,60.723,1.997
Ascot Park,Mt Cook-Wallace Street,28.51,1.255
Ascot Park,Mt Holdsworth,,
Ascot Park,Mt Victoria West,28.657,1.161
Ascot Park,Naenae North,46.692,1.897
Ascot Park,Naenae South,44.595,1.574
Ascot Park,Newlands East,36.483,2.019
Ascot Park,Newlands North,21.568,1.634
Ascot Park,Newlands South,33.961,1.93
Ascot Park,Newtown East,31.596,1.652
Ascot Park,Newtown West,30.676,1.539
Ascot Park,Ngaio South,31.339,1.714
Ascot Park,Ngaumutawa,115.369,2.943
Ascot Park,Ngauranga East,30.842,1.775
Ascot Park,Ngauranga West,31.252,1.888
Ascot Park,Nireaha-Tiraumea,189.734,3.947
Ascot Park,Normandale,42.223,1.593
Ascot Park,Norsewood-Herbertville,,
Ascot Park,Northland,29.951,1.401
Ascot Park,Northland North,30.949,1.575
Ascot Park,Onepoto,18.248,1.208
Ascot Park,Opaki-Fernridge,118.93,2.848
Ascot Park,Oriental Bay,28.92,1.229
Ascot Park,Otaihanga,43.057,1.607
Ascot Park,Otaki,59.123,1.625
Ascot Park,Otaki Forks,,
Ascot Park,Owahanga,,
Ascot Park,Paekakariki,29.134,0.841
Ascot Park,Paekakariki Hill,34.725,0.931
Ascot Park,Pahiatua,153.067,3.512
Ascot Park,Papakowhai North,2.196,0.373
Ascot Park,Papakowhai South,2.487,0.207
Ascot Park,Paparangi,21.28,1.697
Ascot Park,Paparangi West,20.844,1.544
Ascot Park,Papatawa,147.429,3.295
Ascot Park,Paraparaumu Beach North,43.527,1.287
Ascot Park,Paraparaumu Beach South,41.905,1.264
Ascot Park,Paraparaumu Central,39.364,1.194
Ascot Park,Paremata-Postgate,4.189,0.384
Ascot Park,Parkway,47.817,1.591
Ascot Park,Pauatahanui,24.637,0.937
Ascot Park,Peka Peka,51.949,1.76
Ascot Park,Pencarrow,55.733,1.771
Ascot Park,Petone Central,36.188,1.2
Ascot Park,Pinehaven,56.301,1.939
Ascot Park,Plimmerton,14.698,0.952
Ascot Park,Poets Block,60.081,1.903
Ascot Park,Porirua Central,9.551,0.934
Ascot Park,Porirua East,6.034,0.359
Ascot Park,Pukerua Bay,19.931,0.894
Ascot Park,Rangoon Heights,33.982,1.851
Ascot Park,Ranui Heights,7.329,0.621
Ascot Park,Raroa,21.587,1.529
Ascot Park,Raumati Beach,39.621,1.255
Ascot Park,Raumati South,43.235,1.465
Ascot Park,Resolution,23.268,1.324
Ascot Park,Riverstone Terraces,59.034,2.558
Ascot Park,Roseneath,32.267,1.444
Ascot Park,Seatoun,37.609,2.152
Ascot Park,Seatoun Tunnel West,34.604,1.676
Ascot Park,Solway North,114.077,2.907
Ascot Park,Solway South,115.683,3.226
Ascot Park,Strathmore Park,35.854,1.856
Ascot Park,Taita North,47.527,1.486
Ascot Park,Taita South,45.278,1.469
Ascot Park,Taitville,28.407,1.304
Ascot Park,Takapu,9.3,1.6952777777777779
Ascot Park,Tawa Central,12.067,0.726
Ascot Park,Tawa South,15.086,1.267
Ascot Park,Tawhai,69.06,2.534
Ascot Park,Te Horo,57.746,1.844
Ascot Park,Te Kainga,33.065,1.744
Ascot Park,Te Marua,67.396,2.149
Ascot Park,Te Wharau,,
Ascot Park,Thorndon-Tinakori Road,25.7,0.952
Ascot Park,Tirohanga,43.887,1.95
Ascot Park,Titahi Bay North,14.213,0.8
Ascot Park,Titahi Bay South,12.856,0.77
Ascot Park,Totara Park,60.539,2.075
Ascot Park,Trentham North,55.448,1.731
Ascot Park,Trentham South,55.207,1.882
Ascot Park,Tuturumuri,,
Ascot Park,Upper Hutt Central,57.948,1.705
Ascot Park,Vogeltown,30.866,1.727
Ascot Park,Vogeltown West,31.217,2.078
Ascot Park,Wadestown,28.372,1.336
Ascot Park,Waikanae Beach,42.732,6.374
Ascot Park,Waikanae East,45.346,1.372
Ascot Park,Waikanae Park,40.033,6.508
Ascot Park,Waikanae West,45.542,1.343
Ascot Park,Waingawa,113.024,5.544
Ascot Park,Waitangirua,3.079,0.276
Ascot Park,Waiwhetu North,41.916,1.5
Ascot Park,Waiwhetu South,40.929,1.462
Ascot Park,Wallaceville,56.634,1.636
Ascot Park,Waterloo East,41.553,1.413
Ascot Park,Waterloo West,40.871,1.261
Ascot Park,Whareama,,
Ascot Park,Wilford,38.224,1.237
Ascot Park,Willis Street-Cambridge Terrace,27.244,1.166
Ascot Park,Wilton,31.22,1.444
Ascot Park,Woburn North,39.702,1.212
Ascot Park,Woburn South,40.189,1.32
Ascot Park,Woodridge,37.507,2.041
Ascot Park,Woodville,139.67,3.214
Avalon East,Adelaide,23.405,1.057
Avalon East,Adventure,41.752,1.778
Avalon East,Akatarawa,23.448,1.432
Avalon East,Alicetown,6.666,0.344
Avalon East,Arakura,13.638,0.607
Avalon East,Aro Street-Nairn Street,23.937,1.066
Avalon East,Ascot Park,43.493,1.719
Avalon East,Avalon East,0.0,0.0
Avalon East,Avalon West,1.748,0.351
Avalon East,Awarua,25.378,1.118
Avalon East,Belmont,7.223,1.309
Avalon East,Berhampore East,25.5,1.196
Avalon East,Berhampore West,25.342,1.169
Avalon East,Boulcott,2.565,0.296
Avalon East,Brentwood,13.033,0.612
Avalon East,Brooklyn,24.202,1.152
Avalon East,Brooklyn South,25.188,1.336
Avalon East,Cannons Creek East,40.385,1.625
Avalon East,Cannons Creek North,39.554,1.585
Avalon East,Cannons Creek South,40.862,1.71
Avalon East,Carterton,59.954,1.553
Avalon East,Churton Park North,40.06,2.211
Avalon East,Churton Park South,30.807,1.542
Avalon East,Clouston Park,19.222,0.807
Avalon East,Cloustonville,31.052,0.994
Avalon East,Crofton Downs,25.125,1.34
Avalon East,Dannevirke East,194.251,4.518
Avalon East,Dannevirke West,195.226,4.732
Avalon East,Delaney,9.603,0.579
Avalon East,Discovery,45.543,1.793
Avalon East,Eastbourne,18.714,1.195
Avalon East,Ebdentown,16.046,0.698
Avalon East,Eketahuna,206.837,4.528
Avalon East,Elderslea,15.025,0.681
Avalon East,Elsdon-Takapuwahia,40.647,1.996
Avalon East,Emerald Hill,22.743,1.048
Avalon East,Endeavour,49.312,2.276
Avalon East,Epuni East,8.206,0.464
Avalon East,Epuni West,2.645,0.232
Avalon East,Esplanade,10.54,0.542
Avalon East,Featherston,39.874,1.063
Avalon East,Fernlea,11.206,0.75
Avalon East,Glendale,16.407,0.733
Avalon East,Glenside North,36.607,1.637
Avalon East,Gracefield,15.311,0.811
Avalon East,Greenacres,34.956,1.577
Avalon East,Grenada North,32.821,1.696
Avalon East,Grenada Village,32.809,1.941
Avalon East,Greytown,63.144,1.539
Avalon East,Happy Valley-Owhiro Bay,28.34,1.483
Avalon East,Hataitai North,23.298,1.124
Avalon East,Haywards-Manor Park,8.141,0.763
Avalon East,Heretaunga,11.615,0.528
Avalon East,Heretaunga-Silverstream,9.241,0.311
Avalon East,Holborn,7.712,0.649
Avalon East,Homebush-Te Ore Ore,86.351,4.352
Avalon East,Homedale East,12.823,0.744
Avalon East,Homedale West,17.269,0.699
Avalon East,Horokiwi,35.738,2.089
Avalon East,Hutt Central,4.552,0.363
Avalon East,Island Bay East,27.255,1.376
Avalon East,Island Bay West,27.235,1.373
Avalon East,Johnsonville Central,29.501,1.252
Avalon East,Johnsonville East,18.47,0.983
Avalon East,Johnsonville North,30.018,1.379
Avalon East,Kahutara,65.152,1.437
Avalon East,Kaitawa,84.806,2.27
Avalon East,Kaiwharawhara,16.337,0.729
Avalon East,Kapiti Island,,
Avalon East,Karaka Bay-Worser Bay,29.991,1.663
Avalon East,Karori East,23.552,1.512
Avalon East,Karori North,24.07,1.323
Avalon East,Karori Park,25.617,1.287
Avalon East,Karori South,27.416,1.689
Avalon East,Kelburn,20.579,1.015
Avalon East,Kelson,,
Avalon East,Khandallah Park-Broadmeadows,30.877,1.798
Avalon East,Kilbirnie East,26.049,1.037
Avalon East,Kilbirnie West-Hataitai South,25.19,1.053
Avalon East,Kingston-Mornington,25.807,1.074
Avalon East,Kopuaranga,,
Avalon East,Korokoro,10.238,0.82
Avalon East,Lambton,19.784,0.756
Avalon East,Lansdowne,75.829,2.146
Avalon East,Linden,33.893,1.302
Avalon East,Lyall Bay-Airport-Moa Point,28.04,1.45
Avalon East,Maidstone,15.177,0.528
Avalon East,Makara-Ohariu,38.299,1.38
Avalon East,Mana Island,43.401,1.744
Avalon East,Mana-Camborne,42.858,1.654
Avalon East,Mangaroa,31.057,0.942
Avalon East,Mangatainoka,191.123,4.391
Avalon East,Manuka,10.811,0.705
Avalon East,Maoribank,20.629,0.816
Avalon East,Mara,,
Avalon East,Martinborough,64.461,1.544
Avalon East,Masterton Central,74.473,1.844
Avalon East,Masterton East,241.915,5.27
Avalon East,Masterton Railway,72.526,1.714
Avalon East,Masterton West,72.494,1.708
Avalon East,Maungakotukutuku,76.563,1.809
Avalon East,Maungaraki,11.565,0.638
Avalon East,Maupuia,30.897,1.845
Avalon East,Melling,6.206,0.529
Avalon East,Melrose-Houghton Bay-Southgate,27.452,1.601
Avalon East,Miramar,29.004,1.309
Avalon East,Miramar North,29.638,1.547
Avalon East,Miramar South,27.946,1.109
Avalon East,Miramar West,28.556,1.343
Avalon East,Mitchelltown,23.619,1.282
Avalon East,Moera,5.511,0.448
Avalon East,Moonshine Valley,19.094,0.939
Avalon East,Mt Cook-Wallace Street,22.159,0.873
Avalon East,Mt Holdsworth,,
Avalon East,Mt Victoria West,22.306,1.029
Avalon East,Naenae North,3.937,0.216
Avalon East,Naenae South,6.063,0.337
Avalon East,Newlands East,20.446,0.97
Avalon East,Newlands North,18.169,0.862
Avalon East,Newlands South,17.923,0.881
Avalon East,Newtown East,24.996,1.107
Avalon East,Newtown West,23.866,1.027
Avalon East,Ngaio South,28.826,1.144
Avalon East,Ngaumutawa,72.713,1.761
Avalon East,Ngauranga East,14.805,0.726
Avalon East,Ngauranga West,15.215,0.839
Avalon East,Nireaha-Tiraumea,219.212,4.722
Avalon East,Normandale,10.497,0.666
Avalon East,Norsewood-Herbertville,,
Avalon East,Northland,21.32,1.149
Avalon East,Northland North,24.598,1.526
Avalon East,Onepoto,47.096,2.159
Avalon East,Opaki-Fernridge,76.274,1.666
Avalon East,Oriental Bay,22.569,1.18
Avalon East,Otaihanga,73.37,2.574
Avalon East,Otaki,87.178,2.076
Avalon East,Otaki Forks,,
Avalon East,Owahanga,,
Avalon East,Paekakariki,59.446,1.808
Avalon East,Paekakariki Hill,65.037,1.898
Avalon East,Pahiatua,182.545,4.287
Avalon East,Papakowhai North,42.036,1.699
Avalon East,Papakowhai South,41.141,1.642
Avalon East,Paparangi,19.023,0.927
Avalon East,Paparangi West,25.699,1.125
Avalon East,Papatawa,176.907,4.071
Avalon East,Paraparaumu Beach North,73.84,2.254
Avalon East,Paraparaumu Beach South,72.218,2.231
Avalon East,Paraparaumu Central,69.677,2.161
Avalon East,Paremata-Postgate,41.95,1.733
Avalon East,Parkway,10.462,0.542
Avalon East,Pauatahanui,49.715,1.804
Avalon East,Peka Peka,81.192,2.294
Avalon East,Pencarrow,18.378,0.722
Avalon East,Petone Central,8.751,0.418
Avalon East,Pinehaven,15.548,0.787
Avalon East,Plimmerton,45.01,1.919
Avalon East,Poets Block,17.321,0.721
Avalon East,Porirua Central,36.553,1.674
Avalon East,Porirua East,38.275,1.577
Avalon East,Pukerua Bay,50.244,1.861
Avalon East,Rangoon Heights,27.631,1.302
Avalon East,Ranui Heights,38.179,1.719
Avalon East,Raroa,28.788,1.281
Avalon East,Raumati Beach,69.934,2.222
Avalon East,Raumati South,73.548,2.432
Avalon East,Resolution,48.346,2.192
Avalon East,Riverstone Terraces,17.405,1.5
Avalon East,Roseneath,23.838,1.342
Avalon East,Seatoun,30.521,1.571
Avalon East,Seatoun Tunnel West,29.381,1.162
Avalon East,Solway North,71.421,1.724
Avalon East,Solway South,73.027,2.044
Avalon East,Strathmore Park,31.486,1.353
Avalon East,Taita North,4.297,0.307
Avalon East,Taita South,2.518,0.286
Avalon East,Taitville,22.056,1.255
Avalon East,Takapu,44.325,2.6463888888888887
Avalon East,Tawa Central,33.368,1.41
Avalon East,Tawa South,31.494,1.384
Avalon East,Tawhai,9.019,0.628
Avalon East,Te Horo,86.989,2.378
Avalon East,Te Kainga,26.391,1.152
Avalon East,Te Marua,24.636,0.967
Avalon East,Te Wharau,,
Avalon East,Thorndon-Tinakori Road,19.349,0.653
Avalon East,Tirohanga,5.529,0.75
Avalon East,Titahi Bay North,43.061,1.751
Avalon East,Titahi Bay South,42.15,1.721
Avalon East,Totara Park,17.779,0.893
Avalon East,Trentham North,12.688,0.549
Avalon East,Trentham South,12.447,0.699
Avalon East,Tuturumuri,,
Avalon East,Upper Hutt Central,15.188,0.523
Avalon East,Vogeltown,25.32,1.108
Avalon East,Vogeltown West,24.866,1.029
Avalon East,Wadestown,22.021,0.787
Avalon East,Waikanae Beach,80.826,7.241
Avalon East,Waikanae East,75.658,2.339
Avalon East,Waikanae Park,78.127,7.375
Avalon East,Waikanae West,75.854,2.31
Avalon East,Waingawa,70.367,4.361
Avalon East,Waitangirua,41.463,1.716
Avalon East,Waiwhetu North,4.542,0.451
Avalon East,Waiwhetu South,5.6,0.496
Avalon East,Wallaceville,13.874,0.453
Avalon East,Waterloo East,9.308,0.53
Avalon East,Waterloo West,3.371,0.212
Avalon East,Whareama,,
Avalon East,Wilford,6.729,0.354
Avalon East,Willis Street-Cambridge Terrace,20.893,0.784
Avalon East,Wilton,24.869,0.895
Avalon East,Woburn North,13.217,0.591
Avalon East,Woburn South,5.019,0.354
Avalon East,Woodridge,21.47,0.992
Avalon East,Woodville,169.148,3.989
Avalon West,Adelaide,25.141,1.244
Avalon West,Adventure,43.797,1.965
Avalon West,Akatarawa,23.941,1.399
Avalon West,Alicetown,6.592,0.351
Avalon West,Arakura,17.745,0.84
Avalon West,Aro Street-Nairn Street,25.67,1.253
Avalon West,Ascot Park,45.538,1.906
Avalon West,Avalon East,1.748,0.351
Avalon West,Avalon West,0.0,0.0
Avalon West,Awarua,27.423,1.305
Avalon West,Belmont,6.363,1.28
Avalon West,Berhampore East,27.146,1.383
Avalon West,Berhampore West,26.988,1.356
Avalon West,Boulcott,3.383,0.31
Avalon West,Brentwood,12.955,0.503
Avalon West,Brooklyn,25.935,1.339
Avalon West,Brooklyn South,26.92,1.523
Avalon West,Cannons Creek East,41.991,2.082
Avalon West,Cannons Creek North,41.16,2.042
Avalon West,Cannons Creek South,42.907,1.897
Avalon West,Carterton,61.073,1.78
Avalon West,Churton Park North,42.105,2.398
Avalon West,Churton Park South,32.749,1.999
Avalon West,Clouston Park,17.564,0.661
Avalon West,Cloustonville,29.394,0.847
Avalon West,Crofton Downs,27.067,1.797
Avalon West,Dannevirke East,198.729,4.58
Avalon West,Dannevirke West,199.704,4.794
Avalon West,Delaney,8.735,0.536
Avalon West,Discovery,47.588,1.98
Avalon West,Eastbourne,19.833,1.422
Avalon West,Ebdentown,17.37,0.722
Avalon West,Eketahuna,211.315,4.59
Avalon West,Elderslea,14.686,0.601
Avalon West,Elsdon-Takapuwahia,42.692,2.183
Avalon West,Emerald Hill,23.236,1.014
Avalon West,Endeavour,50.431,2.502
Avalon West,Epuni East,4.263,0.459
Avalon West,Epuni West,3.011,0.189
Avalon West,Esplanade,8.457,0.532
Avalon West,Featherston,40.993,1.289
Avalon West,Fernlea,15.413,0.937
Avalon West,Glendale,20.514,0.966
Avalon West,Glenside North,30.838,1.924
Avalon West,Gracefield,9.212,0.901
Avalon West,Greenacres,36.898,2.034
Avalon West,Grenada North,34.763,2.154
Avalon West,Grenada Village,34.854,2.128
Avalon West,Greytown,58.369,1.989
Avalon West,Happy Valley-Owhiro Bay,29.851,1.976
Avalon West,Hataitai North,25.023,1.095
Avalon West,Haywards-Manor Park,9.26,0.99
Avalon West,Heretaunga,10.699,0.419
Avalon West,Heretaunga-Silverstream,10.36,0.538
Avalon West,Holborn,6.914,0.517
Avalon West,Homebush-Te Ore Ore,87.411,4.552
Avalon West,Homedale East,17.031,0.932
Avalon West,Homedale West,21.476,0.886
Avalon West,Horokiwi,37.783,2.277
Avalon West,Hutt Central,5.369,0.378
Avalon West,Island Bay East,28.798,1.669
Avalon West,Island Bay West,28.778,1.666
Avalon West,Johnsonville Central,27.885,1.544
Avalon West,Johnsonville East,19.589,1.21
Avalon West,Johnsonville North,28.368,1.671
Avalon West,Kahutara,60.377,1.887
Avalon West,Kaitawa,85.925,2.497
Avalon West,Kaiwharawhara,17.383,0.686
Avalon West,Kapiti Island,,
Avalon West,Karaka Bay-Worser Bay,31.379,2.12
Avalon West,Karori East,25.306,1.469
Avalon West,Karori North,25.824,1.28
Avalon West,Karori Park,27.371,1.244
Avalon West,Karori South,29.17,1.646
Avalon West,Kelburn,22.969,1.244
Avalon West,Kelson,,
Avalon West,Khandallah Park-Broadmeadows,32.922,1.985
Avalon West,Kilbirnie East,26.769,1.152
Avalon West,Kilbirnie West-Hataitai South,27.284,1.197
Avalon West,Kingston-Mornington,27.54,1.262
Avalon West,Kopuaranga,,
Avalon West,Korokoro,12.133,1.068
Avalon West,Lambton,21.63,1.049
Avalon West,Lansdowne,76.948,2.372
Avalon West,Linden,35.835,1.759
Avalon West,Lyall Bay-Airport-Moa Point,31.826,1.721
Avalon West,Maidstone,16.296,0.755
Avalon West,Makara-Ohariu,39.418,1.606
Avalon West,Mana Island,45.446,1.931
Avalon West,Mana-Camborne,44.8,2.111
Avalon West,Mangaroa,31.55,0.909
Avalon West,Mangatainoka,195.601,4.453
Avalon West,Manuka,9.943,0.662
Avalon West,Maoribank,20.434,0.783
Avalon West,Mara,,
Avalon West,Martinborough,59.686,1.994
Avalon West,Masterton Central,75.592,2.071
Avalon West,Masterton East,246.393,5.332
Avalon West,Masterton Railway,73.645,1.941
Avalon West,Masterton West,73.613,1.935
Avalon West,Maungakotukutuku,77.515,2.0
Avalon West,Maungaraki,12.387,0.672
Avalon West,Maupuia,32.388,2.032
Avalon West,Melling,6.709,0.446
Avalon West,Melrose-Houghton Bay-Southgate,28.995,1.899
Avalon West,Miramar,29.775,1.931
Avalon West,Miramar North,31.026,2.004
Avalon West,Miramar South,28.737,1.297
Avalon West,Miramar West,30.043,1.991
