area unit name,number of bedrooms,count,median weekly rent,mean weekly rent
Ranui Heights,1,9,200,200
Ranui Heights,2,42,250,250
Ranui Heights,3,39,340,330
Ranui Heights,4,12,350,360
Ranui Heights,5,0,,
Ranui Heights,6+,0,,
Ranui Heights,Not Elsewhere Included,0,,
Ranui Heights,Total,102,300,290
Cannons Creek North,1,18,100,140
Cannons Creek North,2,81,100,120
Cannons Creek North,3,396,200,180
Cannons Creek North,4,72,200,200
Cannons Creek North,5,9,130,130
Cannons Creek North,6+,3,,
Cannons Creek North,Not Elsewhere Included,6,,
Cannons Creek North,Total,582,190,180
Cannons Creek South,1,6,,
Cannons Creek South,2,18,230,190
Cannons Creek South,3,165,180,190
Cannons Creek South,4,42,170,200
Cannons Creek South,5,6,320,320
Cannons Creek South,6+,0,,
Cannons Creek South,Not Elsewhere Included,3,,
Cannons Creek South,Total,240,210,200
Cannons Creek East,1,3,,
Cannons Creek East,2,111,80,100
Cannons Creek East,3,279,140,170
Cannons Creek East,4,105,180,190
Cannons Creek East,5,12,300,240
Cannons Creek East,6+,3,,
Cannons Creek East,Not Elsewhere Included,3,,
Cannons Creek East,Total,522,120,150
Waitangirua,1,6,200,200
Waitangirua,2,27,110,100
Waitangirua,3,465,180,180
Waitangirua,4,87,220,210
Waitangirua,5,27,150,160
Waitangirua,6+,6,,
Waitangirua,Not Elsewhere Included,3,,
Waitangirua,Total,624,190,210
Papakowhai North,1,18,220,210
Papakowhai North,2,21,250,240
Papakowhai North,3,42,390,360
Papakowhai North,4,30,450,430
Papakowhai North,5,6,520,520
Papakowhai North,6+,0,,
Papakowhai North,Not Elsewhere Included,0,,
Papakowhai North,Total,120,330,340
Papakowhai South,1,3,,
Papakowhai South,2,12,100,100
Papakowhai South,3,12,510,510
Papakowhai South,4,69,530,530
Papakowhai South,5,3,,
Papakowhai South,6+,0,,
Papakowhai South,Not Elsewhere Included,0,,
Papakowhai South,Total,99,530,480
Ascot Park,1,3,,
Ascot Park,2,24,180,200
Ascot Park,3,213,280,240
Ascot Park,4,36,340,370
Ascot Park,5,6,390,390
Ascot Park,6+,3,,
Ascot Park,Not Elsewhere Included,3,,
Ascot Park,Total,282,270,250
Pukerua Bay,1,12,330,330
Pukerua Bay,2,21,280,280
Pukerua Bay,3,45,350,340
Pukerua Bay,4,27,410,420
Pukerua Bay,5,3,,
Pukerua Bay,6+,3,,
Pukerua Bay,Not Elsewhere Included,0,,
Pukerua Bay,Total,108,350,340
Plimmerton,1,33,210,230
Plimmerton,2,78,300,300
Plimmerton,3,42,390,390
Plimmerton,4,18,440,450
Plimmerton,5,3,,
Plimmerton,6+,6,500,500
Plimmerton,Not Elsewhere Included,3,,
Plimmerton,Total,183,350,340
Mana-Camborne,1,9,210,230
Mana-Camborne,2,66,290,260
Mana-Camborne,3,54,350,340
Mana-Camborne,4,24,460,430
Mana-Camborne,5,6,,
Mana-Camborne,6+,0,,
Mana-Camborne,Not Elsewhere Included,0,,
Mana-Camborne,Total,159,320,330
Paremata-Postgate,1,18,240,230
Paremata-Postgate,2,45,290,290
Paremata-Postgate,3,78,360,390
Paremata-Postgate,4,33,450,450
Paremata-Postgate,5,6,430,430
Paremata-Postgate,6+,3,,
Paremata-Postgate,Not Elsewhere Included,3,,
Paremata-Postgate,Total,186,340,360
Discovery,1,3,,
Discovery,2,15,330,320
Discovery,3,63,370,360
Discovery,4,48,420,410
Discovery,5,0,,
Discovery,6+,6,,
Discovery,Not Elsewhere Included,0,,
Discovery,Total,135,400,410
Mana Island,1,,,
Mana Island,2,,,
Mana Island,3,,,
Mana Island,4,,,
Mana Island,5,,,
Mana Island,6+,,,
Mana Island,Not Elsewhere Included,,,
Mana Island,Total,,,
Tawa South,1,15,210,210
Tawa South,2,51,310,300
Tawa South,3,72,380,550
Tawa South,4,42,410,370
Tawa South,5,6,460,460
Tawa South,6+,3,,
Tawa South,Not Elsewhere Included,0,,
Tawa South,Total,189,350,420
Tawa Central,1,54,190,180
Tawa Central,2,153,280,260
Tawa Central,3,180,360,340
Tawa Central,4,69,400,330
Tawa Central,5,18,450,440
Tawa Central,6+,3,,
Tawa Central,Not Elsewhere Included,0,,
Tawa Central,Total,483,300,290
Linden,1,36,160,160
Linden,2,126,260,230
Linden,3,207,300,280
Linden,4,48,400,360
Linden,5,9,480,480
Linden,6+,3,,
Linden,Not Elsewhere Included,3,,
Linden,Total,432,280,260
Greenacres,1,15,220,240
Greenacres,2,12,270,280
Greenacres,3,24,360,380
Greenacres,4,12,470,470
Greenacres,5,3,,
Greenacres,6+,0,,
Greenacres,Not Elsewhere Included,0,,
Greenacres,Total,63,330,360
Thorndon-Tinakori Road,1,291,300,310
Thorndon-Tinakori Road,2,390,420,430
Thorndon-Tinakori Road,3,216,550,610
Thorndon-Tinakori Road,4,66,620,790
Thorndon-Tinakori Road,5,30,650,590
Thorndon-Tinakori Road,6+,9,950,2260
Thorndon-Tinakori Road,Not Elsewhere Included,3,,
Thorndon-Tinakori Road,Total,1005,430,480
Lambton,1,486,300,280
Lambton,2,414,430,450
Lambton,3,183,570,630
Lambton,4,60,730,860
Lambton,5,42,850,810
Lambton,6+,39,2000,3170
Lambton,Not Elsewhere Included,6,,
Lambton,Total,1230,400,520
Willis Street-Cambridge Terrace,1,648,320,330
Willis Street-Cambridge Terrace,2,903,460,460
Willis Street-Cambridge Terrace,3,348,600,600
Willis Street-Cambridge Terrace,4,138,700,780
Willis Street-Cambridge Terrace,5,57,850,1570
Willis Street-Cambridge Terrace,6+,39,2500,3340
Willis Street-Cambridge Terrace,Not Elsewhere Included,6,0,0
Willis Street-Cambridge Terrace,Total,2139,450,560
Wellington City-Marinas,1,,,
Wellington City-Marinas,2,,,
Wellington City-Marinas,3,,,
Wellington City-Marinas,4,,,
Wellington City-Marinas,5,,,
Wellington City-Marinas,6+,,,
Wellington City-Marinas,Not Elsewhere Included,,,
Wellington City-Marinas,Total,,,
Aro Street-Nairn Street,1,339,190,220
Aro Street-Nairn Street,2,225,390,380
Aro Street-Nairn Street,3,162,500,550
Aro Street-Nairn Street,4,120,650,740
Aro Street-Nairn Street,5,45,830,1010
Aro Street-Nairn Street,6+,24,930,2420
Aro Street-Nairn Street,Not Elsewhere Included,6,140,140
Aro Street-Nairn Street,Total,918,350,460
Mt Cook-Wallace Street,1,429,260,260
Mt Cook-Wallace Street,2,336,360,350
Mt Cook-Wallace Street,3,246,510,480
Mt Cook-Wallace Street,4,159,690,660
Mt Cook-Wallace Street,5,96,750,700
Mt Cook-Wallace Street,6+,18,1600,2920
Mt Cook-Wallace Street,Not Elsewhere Included,6,230,230
Mt Cook-Wallace Street,Total,1290,390,430
Mt Victoria West,1,360,300,300
Mt Victoria West,2,495,420,420
Mt Victoria West,3,246,560,610
Mt Victoria West,4,114,720,920
Mt Victoria West,5,45,790,1000
Mt Victoria West,6+,24,920,2300
Mt Victoria West,Not Elsewhere Included,3,,
Mt Victoria West,Total,1290,420,510
Glenside North,1,18,280,270
Glenside North,2,27,370,370
Glenside North,3,18,460,450
Glenside North,4,0,,
Glenside North,5,0,,
Glenside North,6+,0,,
Glenside North,Not Elsewhere Included,0,,
Glenside North,Total,63,380,360
Churton Park North,1,0,,
Churton Park North,2,6,330,330
Churton Park North,3,48,500,510
Churton Park North,4,33,600,610
Churton Park North,5,15,690,710
Churton Park North,6+,0,,
Churton Park North,Not Elsewhere Included,0,,
Churton Park North,Total,105,550,540
Churton Park South,1,9,220,230
Churton Park South,2,63,310,310
Churton Park South,3,120,360,360
Churton Park South,4,39,580,550
Churton Park South,5,12,0,0
Churton Park South,6+,0,,
Churton Park South,Not Elsewhere Included,0,,
Churton Park South,Total,243,360,370
Grenada North,1,0,,
Grenada North,2,3,,
Grenada North,3,27,160,180
Grenada North,4,3,,
Grenada North,5,0,,
Grenada North,6+,0,,
Grenada North,Not Elsewhere Included,0,,
Grenada North,Total,33,280,260
Grenada Village,1,0,,
Grenada Village,2,9,290,290
Grenada Village,3,66,390,400
Grenada Village,4,12,500,500
Grenada Village,5,0,,
Grenada Village,6+,0,,
Grenada Village,Not Elsewhere Included,0,,
Grenada Village,Total,87,390,380
Newlands East,1,0,,
Newlands East,2,15,280,270
Newlands East,3,27,380,420
Newlands East,4,6,,
Newlands East,5,0,,
Newlands East,6+,0,,
Newlands East,Not Elsewhere Included,0,,
Newlands East,Total,48,400,420
Takapu,1,,,
Takapu,2,,,
Takapu,3,,,
Takapu,4,,,
Takapu,5,,,
Takapu,6+,,,
Takapu,Not Elsewhere Included,,,
Takapu,Total,3,,
Horokiwi,1,,,
Horokiwi,2,,,
Horokiwi,3,,,
Horokiwi,4,,,
Horokiwi,5,,,
Horokiwi,6+,,,
Horokiwi,Not Elsewhere Included,,,
Horokiwi,Total,9,250,260
Johnsonville North,1,21,220,210
Johnsonville North,2,42,310,310
Johnsonville North,3,96,400,400
Johnsonville North,4,15,430,450
Johnsonville North,5,6,,
Johnsonville North,6+,0,,
Johnsonville North,Not Elsewhere Included,0,,
Johnsonville North,Total,183,380,360
Johnsonville Central,1,102,140,170
Johnsonville Central,2,207,290,270
Johnsonville Central,3,186,400,400
Johnsonville Central,4,51,450,430
Johnsonville Central,5,9,480,490
Johnsonville Central,6+,3,,
Johnsonville Central,Not Elsewhere Included,3,,
Johnsonville Central,Total,561,330,340
Paparangi West,1,15,200,200
Paparangi West,2,27,320,310
Paparangi West,3,48,380,350
Paparangi West,4,9,450,450
Paparangi West,5,6,,
Paparangi West,6+,0,,
Paparangi West,Not Elsewhere Included,0,,
Paparangi West,Total,102,340,320
Johnsonville East,1,6,250,250
Johnsonville East,2,45,300,300
Johnsonville East,3,45,400,390
Johnsonville East,4,9,400,400
Johnsonville East,5,3,,
Johnsonville East,6+,0,,
Johnsonville East,Not Elsewhere Included,3,,
Johnsonville East,Total,111,340,350
Paparangi,1,21,190,190
Paparangi,2,39,280,230
Paparangi,3,72,380,360
Paparangi,4,18,370,370
Paparangi,5,3,,
Paparangi,6+,0,,
Paparangi,Not Elsewhere Included,0,,
Paparangi,Total,153,360,330
Woodridge,1,0,,
Woodridge,2,6,,
Woodridge,3,81,400,410
Woodridge,4,15,520,480
Woodridge,5,3,,
Woodridge,6+,0,,
Woodridge,Not Elsewhere Included,0,,
Woodridge,Total,102,400,400
Newlands North,1,36,130,160
Newlands North,2,105,290,280
Newlands North,3,129,380,350
Newlands North,4,42,400,390
Newlands North,5,3,,
Newlands North,6+,0,,
Newlands North,Not Elsewhere Included,6,,
Newlands North,Total,321,320,310
Newlands South,1,27,210,180
Newlands South,2,108,280,270
Newlands South,3,162,380,360
Newlands South,4,36,420,440
Newlands South,5,6,490,490
Newlands South,6+,3,,
Newlands South,Not Elsewhere Included,6,,
Newlands South,Total,351,330,320
Ngauranga East,1,,,
Ngauranga East,2,6,300,350
Ngauranga East,3,,,
Ngauranga East,4,,,
Ngauranga East,5,,,
Ngauranga East,6+,,,
Ngauranga East,Not Elsewhere Included,,,
Ngauranga East,Total,9,370,370
Raroa,1,27,240,220
Raroa,2,138,300,290
Raroa,3,141,390,380
Raroa,4,42,480,450
Raroa,5,12,480,540
Raroa,6+,6,,
Raroa,Not Elsewhere Included,0,,
Raroa,Total,363,360,350
Khandallah Park-Broadmeadows,1,3,,
Khandallah Park-Broadmeadows,2,45,330,330
Khandallah Park-Broadmeadows,3,93,410,410
Khandallah Park-Broadmeadows,4,18,500,460
Khandallah Park-Broadmeadows,5,3,,
Khandallah Park-Broadmeadows,6+,3,,
Khandallah Park-Broadmeadows,Not Elsewhere Included,0,,
Khandallah Park-Broadmeadows,Total,165,410,420
Te Kainga,1,57,230,240
Te Kainga,2,69,360,350
Te Kainga,3,87,500,490
Te Kainga,4,57,620,640
Te Kainga,5,12,2280,2950
Te Kainga,6+,0,,
Te Kainga,Not Elsewhere Included,0,,
Te Kainga,Total,279,410,510
Ngauranga West,1,,,
Ngauranga West,2,,,
Ngauranga West,3,,,
Ngauranga West,4,,,
Ngauranga West,5,,,
Ngauranga West,6+,,,
Ngauranga West,Not Elsewhere Included,,,
Ngauranga West,Total,,,
Rangoon Heights,1,36,190,190
Rangoon Heights,2,78,320,330
Rangoon Heights,3,90,450,580
Rangoon Heights,4,33,580,570
Rangoon Heights,5,6,710,670
Rangoon Heights,6+,3,,
Rangoon Heights,Not Elsewhere Included,3,,
Rangoon Heights,Total,246,400,520
Awarua,1,33,200,210
Awarua,2,75,310,320
Awarua,3,90,450,450
Awarua,4,42,500,520
Awarua,5,3,,
Awarua,6+,3,,
Awarua,Not Elsewhere Included,0,,
Awarua,Total,246,400,400
Ngaio South,1,48,190,180
Ngaio South,2,84,350,320
Ngaio South,3,87,450,430
Ngaio South,4,27,560,550
Ngaio South,5,6,620,620
Ngaio South,6+,0,,
Ngaio South,Not Elsewhere Included,3,,
Ngaio South,Total,252,350,350
Kaiwharawhara,1,,,
Kaiwharawhara,2,,,
Kaiwharawhara,3,,,
Kaiwharawhara,4,,,
Kaiwharawhara,5,,,
Kaiwharawhara,6+,,,
Kaiwharawhara,Not Elsewhere Included,,,
Kaiwharawhara,Total,15,550,550
Wadestown,1,66,260,270
Wadestown,2,117,370,380
Wadestown,3,111,470,500
Wadestown,4,42,630,620
Wadestown,5,12,480,1570
Wadestown,6+,0,,
Wadestown,Not Elsewhere Included,0,,
Wadestown,Total,345,400,450
Crofton Downs,1,12,210,210
Crofton Downs,2,69,290,290
Crofton Downs,3,30,440,430
Crofton Downs,4,15,390,370
Crofton Downs,5,0,,
Crofton Downs,6+,0,,
Crofton Downs,Not Elsewhere Included,0,,
Crofton Downs,Total,132,320,350
Wilton,1,87,200,210
Wilton,2,111,310,310
Wilton,3,75,410,390
Wilton,4,21,480,500
Wilton,5,6,600,600
Wilton,6+,0,,
Wilton,Not Elsewhere Included,3,,
Wilton,Total,303,320,320
Northland North,1,21,220,240
Northland North,2,36,320,330
Northland North,3,33,440,440
Northland North,4,6,570,570
Northland North,5,3,,
Northland North,6+,0,,
Northland North,Not Elsewhere Included,0,,
Northland North,Total,102,360,360
Karori North,1,30,260,280
Karori North,2,60,370,360
Karori North,3,57,420,440
Karori North,4,30,570,530
Karori North,5,9,570,570
Karori North,6+,3,,
Karori North,Not Elsewhere Included,3,,
Karori North,Total,186,390,490
Karori Park,1,57,180,200
Karori Park,2,156,310,280
Karori Park,3,150,380,350
Karori Park,4,42,430,400
Karori Park,5,12,180,340
Karori Park,6+,6,,
Karori Park,Not Elsewhere Included,0,,
Karori Park,Total,420,330,340
Karori East,1,45,220,240
Karori East,2,51,320,330
Karori East,3,63,420,430
Karori East,4,33,540,490
Karori East,5,6,620,620
Karori East,6+,0,,
Karori East,Not Elsewhere Included,0,,
Karori East,Total,201,380,390
Karori South,1,39,230,230
Karori South,2,105,330,310
Karori South,3,123,440,420
Karori South,4,51,580,580
Karori South,5,6,,
Karori South,6+,6,,
Karori South,Not Elsewhere Included,0,,
Karori South,Total,324,400,440
Northland,1,102,260,240
Northland,2,123,360,360
Northland,3,102,480,480
Northland,4,57,590,580
Northland,5,15,840,680
Northland,6+,3,,
Northland,Not Elsewhere Included,3,,
Northland,Total,408,380,410
Kelburn,1,132,280,280
Kelburn,2,123,380,380
Kelburn,3,135,500,610
Kelburn,4,75,660,790
Kelburn,5,36,780,1010
Kelburn,6+,21,1430,2920
Kelburn,Not Elsewhere Included,3,,
Kelburn,Total,525,420,590
Taitville,1,24,250,260
Taitville,2,21,310,330
Taitville,3,12,480,490
Taitville,4,15,580,570
Taitville,5,3,,
Taitville,6+,3,,
Taitville,Not Elsewhere Included,0,,
Taitville,Total,78,470,450
Mitchelltown,1,33,260,270
Mitchelltown,2,21,310,300
Mitchelltown,3,21,400,370
Mitchelltown,4,15,600,550
Mitchelltown,5,6,,
Mitchelltown,6+,3,,
Mitchelltown,Not Elsewhere Included,0,,
Mitchelltown,Total,96,320,350
Brooklyn,1,129,260,250
Brooklyn,2,183,350,340
Brooklyn,3,153,490,480
Brooklyn,4,69,590,760
Brooklyn,5,18,680,690
Brooklyn,6+,6,870,870
Brooklyn,Not Elsewhere Included,0,,
Brooklyn,Total,552,390,420
Vogeltown West,1,33,260,260
Vogeltown West,2,36,350,340
Vogeltown West,3,45,320,370
Vogeltown West,4,21,460,460
Vogeltown West,5,3,,
Vogeltown West,6+,0,,
Vogeltown West,Not Elsewhere Included,0,,
Vogeltown West,Total,141,350,360
Vogeltown,1,24,240,240
Vogeltown,2,45,360,350
Vogeltown,3,48,400,390
Vogeltown,4,9,600,610
Vogeltown,5,0,,
Vogeltown,6+,3,,
Vogeltown,Not Elsewhere Included,0,,
Vogeltown,Total,135,370,360
Kingston-Mornington,1,66,220,220
Kingston-Mornington,2,141,300,310
Kingston-Mornington,3,96,400,380
Kingston-Mornington,4,27,510,460
Kingston-Mornington,5,3,,
Kingston-Mornington,6+,0,,
Kingston-Mornington,Not Elsewhere Included,0,,
Kingston-Mornington,Total,336,310,320
Brooklyn South,1,9,250,290
Brooklyn South,2,15,350,330
Brooklyn South,3,63,420,430
Brooklyn South,4,9,600,590
Brooklyn South,5,3,,
Brooklyn South,6+,3,,
Brooklyn South,Not Elsewhere Included,0,,
Brooklyn South,Total,108,400,400
Happy Valley-Owhiro Bay,1,21,240,260
Happy Valley-Owhiro Bay,2,54,350,370
Happy Valley-Owhiro Bay,3,51,450,440
Happy Valley-Owhiro Bay,4,18,520,520
Happy Valley-Owhiro Bay,5,9,550,550
Happy Valley-Owhiro Bay,6+,0,,
Happy Valley-Owhiro Bay,Not Elsewhere Included,0,,
Happy Valley-Owhiro Bay,Total,159,380,400
Island Bay West,1,69,240,240
Island Bay West,2,120,340,340
Island Bay West,3,108,460,460
Island Bay West,4,33,600,570
Island Bay West,5,9,580,500
Island Bay West,6+,3,,
Island Bay West,Not Elsewhere Included,0,,
Island Bay West,Total,345,360,390
Island Bay East,1,69,230,240
Island Bay East,2,117,320,300
Island Bay East,3,96,420,430
Island Bay East,4,51,500,480
Island Bay East,5,6,600,600
Island Bay East,6+,6,830,830
Island Bay East,Not Elsewhere Included,0,,
Island Bay East,Total,348,360,370
Melrose-Houghton Bay-Southgate,1,87,250,260
Melrose-Houghton Bay-Southgate,2,120,380,470
Melrose-Houghton Bay-Southgate,3,141,440,410
Melrose-Houghton Bay-Southgate,4,42,430,420
Melrose-Houghton Bay-Southgate,5,6,,
Melrose-Houghton Bay-Southgate,6+,6,,
Melrose-Houghton Bay-Southgate,Not Elsewhere Included,3,,
Melrose-Houghton Bay-Southgate,Total,402,380,400
Berhampore West,1,114,180,190
Berhampore West,2,249,310,280
Berhampore West,3,111,450,420
Berhampore West,4,24,570,570
Berhampore West,5,9,700,700
Berhampore West,6+,6,,
Berhampore West,Not Elsewhere Included,0,,
Berhampore West,Total,513,300,320
Newtown West,1,198,230,230
Newtown West,2,198,340,330
Newtown West,3,189,470,450
Newtown West,4,81,640,630
Newtown West,5,36,730,690
Newtown West,6+,21,930,1420
Newtown West,Not Elsewhere Included,3,,
Newtown West,Total,726,370,410
Berhampore East,1,48,230,230
Berhampore East,2,93,240,270
Berhampore East,3,36,410,400
Berhampore East,4,6,550,540
Berhampore East,5,6,,
Berhampore East,6+,3,,
Berhampore East,Not Elsewhere Included,3,,
Berhampore East,Total,195,270,310
Newtown East,1,276,220,210
Newtown East,2,366,320,310
Newtown East,3,273,440,420
Newtown East,4,114,550,510
Newtown East,5,36,670,670
Newtown East,6+,15,850,1510
Newtown East,Not Elsewhere Included,9,180,180
Newtown East,Total,1086,320,360
Adelaide,1,33,280,300
Adelaide,2,63,440,660
Adelaide,3,39,500,490
Adelaide,4,21,640,580
Adelaide,5,24,700,670
Adelaide,6+,9,5000,5000
Adelaide,Not Elsewhere Included,0,,
Adelaide,Total,192,440,610
Oriental Bay,1,45,350,370
Oriental Bay,2,63,480,500
Oriental Bay,3,39,620,1010
Oriental Bay,4,12,540,540
Oriental Bay,5,3,,
Oriental Bay,6+,3,,
Oriental Bay,Not Elsewhere Included,0,,
Oriental Bay,Total,165,450,630
Roseneath,1,72,290,290
Roseneath,2,96,400,450
Roseneath,3,84,560,730
Roseneath,4,39,680,990
Roseneath,5,9,5000,5000
Roseneath,6+,3,,
Roseneath,Not Elsewhere Included,0,,
Roseneath,Total,306,480,670
Hataitai North,1,183,270,260
Hataitai North,2,234,340,370
Hataitai North,3,183,510,500
Hataitai North,4,87,530,540
Hataitai North,5,21,590,590
Hataitai North,6+,3,,
Hataitai North,Not Elsewhere Included,0,,
Hataitai North,Total,714,380,430
Kilbirnie East,1,141,130,170
Kilbirnie East,2,174,300,280
Kilbirnie East,3,171,380,350
Kilbirnie East,4,24,440,450
Kilbirnie East,5,3,,
Kilbirnie East,6+,3,,
Kilbirnie East,Not Elsewhere Included,15,130,270
Kilbirnie East,Total,531,300,320
Kilbirnie West-Hataitai South,1,192,200,190
Kilbirnie West-Hataitai South,2,198,350,330
Kilbirnie West-Hataitai South,3,147,450,440
Kilbirnie West-Hataitai South,4,48,550,520
Kilbirnie West-Hataitai South,5,21,680,1040
Kilbirnie West-Hataitai South,6+,6,610,610
Kilbirnie West-Hataitai South,Not Elsewhere Included,12,110,110
Kilbirnie West-Hataitai South,Total,627,340,370
Evans Bay Marina,1,,,
Evans Bay Marina,2,,,
Evans Bay Marina,3,,,
Evans Bay Marina,4,,,
Evans Bay Marina,5,,,
Evans Bay Marina,6+,,,
Evans Bay Marina,Not Elsewhere Included,,,
Evans Bay Marina,Total,,,
Lyall Bay-Airport-Moa Point,1,87,240,240
Lyall Bay-Airport-Moa Point,2,189,310,290
Lyall Bay-Airport-Moa Point,3,96,420,420
Lyall Bay-Airport-Moa Point,4,27,440,450
Lyall Bay-Airport-Moa Point,5,6,,
Lyall Bay-Airport-Moa Point,6+,3,,
Lyall Bay-Airport-Moa Point,Not Elsewhere Included,0,,
Lyall Bay-Airport-Moa Point,Total,411,330,330
Seatoun Tunnel West,1,9,280,280
Seatoun Tunnel West,2,9,140,140
Seatoun Tunnel West,3,30,420,450
Seatoun Tunnel West,4,6,,
Seatoun Tunnel West,5,3,,
Seatoun Tunnel West,6+,0,,
Seatoun Tunnel West,Not Elsewhere Included,0,,
Seatoun Tunnel West,Total,54,410,430
Strathmore Park,1,63,120,130
Strathmore Park,2,198,120,180
Strathmore Park,3,192,270,300
Strathmore Park,4,27,480,960
Strathmore Park,5,6,350,350
Strathmore Park,6+,0,,
Strathmore Park,Not Elsewhere Included,9,120,120
Strathmore Park,Total,495,210,240
Miramar South,1,78,130,160
Miramar South,2,81,340,310
Miramar South,3,174,440,420
Miramar South,4,45,490,480
Miramar South,5,9,540,540
Miramar South,6+,0,,
Miramar South,Not Elsewhere Included,6,,
Miramar South,Total,393,390,360
Miramar North,1,27,250,260
Miramar North,2,84,300,280
Miramar North,3,102,430,390
Miramar North,4,30,510,510
Miramar North,5,3,,
Miramar North,6+,0,,
Miramar North,Not Elsewhere Included,3,,
Miramar North,Total,249,330,340
Miramar,1,93,180,200
Miramar,2,129,320,310
Miramar,3,66,430,420
Miramar,4,21,460,450
Miramar,5,3,,
Miramar,6+,0,,
Miramar,Not Elsewhere Included,9,120,120
Miramar,Total,324,320,320
Karaka Bay-Worser Bay,1,21,340,350
Karaka Bay-Worser Bay,2,39,450,450
Karaka Bay-Worser Bay,3,36,460,490
Karaka Bay-Worser Bay,4,15,400,1170
Karaka Bay-Worser Bay,5,3,,
Karaka Bay-Worser Bay,6+,0,,
Karaka Bay-Worser Bay,Not Elsewhere Included,0,,
Karaka Bay-Worser Bay,Total,117,410,560
Seatoun,1,15,300,290
Seatoun,2,39,410,420
Seatoun,3,39,580,1060
Seatoun,4,12,800,1310
Seatoun,5,3,,
Seatoun,6+,3,,
Seatoun,Not Elsewhere Included,0,,
Seatoun,Total,108,500,520
Maupuia,1,36,250,280
Maupuia,2,108,330,320
Maupuia,3,57,420,410
Maupuia,4,9,470,450
Maupuia,5,3,,
Maupuia,6+,3,,
Maupuia,Not Elsewhere Included,0,,
Maupuia,Total,219,320,320
Miramar West,1,0,,
Miramar West,2,3,,
Miramar West,3,42,290,280
Miramar West,4,3,,
Miramar West,5,0,,
Miramar West,6+,0,,
Miramar West,Not Elsewhere Included,0,,
Miramar West,Total,51,290,290
Makara-Ohariu,1,6,280,280
Makara-Ohariu,2,12,230,220
Makara-Ohariu,3,24,350,330
Makara-Ohariu,4,3,,
Makara-Ohariu,5,3,,
Makara-Ohariu,6+,0,,
Makara-Ohariu,Not Elsewhere Included,0,,
Makara-Ohariu,Total,54,290,550
Mangatainoka,1,6,,
Mangatainoka,2,18,80,70
Mangatainoka,3,69,110,120
Mangatainoka,4,45,140,140
Mangatainoka,5,9,130,130
Mangatainoka,6+,3,,
Mangatainoka,Not Elsewhere Included,0,,
Mangatainoka,Total,147,120,120
Pahiatua,1,27,130,110
Pahiatua,2,51,160,160
Pahiatua,3,123,180,170
Pahiatua,4,27,200,180
Pahiatua,5,6,210,210
Pahiatua,6+,0,,
Pahiatua,Not Elsewhere Included,3,,
Pahiatua,Total,237,170,160
Eketahuna,1,6,110,90
Eketahuna,2,9,130,130
